bin,sex,location,date,count
7,M,Łódzkie,2021-02-06,1.0
8,M,Łódzkie,2021-02-06,4.0
5,K,Śląskie,2021-02-06,1.0
6,K,Śląskie,2021-02-06,3.0
7,K,Śląskie,2021-02-06,3.0
8,K,Śląskie,2021-02-06,4.0
5,M,Śląskie,2021-02-06,2.0
7,M,Śląskie,2021-02-06,5.0
8,M,Śląskie,2021-02-06,2.0
7,b.d.,Śląskie,2021-02-06,1.0
7,K,Świętokrzyskie,2021-02-06,1.0
8,K,Świętokrzyskie,2021-02-06,4.0
6,M,Świętokrzyskie,2021-02-06,2.0
7,M,Świętokrzyskie,2021-02-06,1.0
8,M,Świętokrzyskie,2021-02-06,3.0
7,K,Kujawsko-Pomorskie,2021-02-07,1.0
8,K,Kujawsko-Pomorskie,2021-02-07,1.0
7,M,Kujawsko-Pomorskie,2021-02-07,1.0
7,K,Lubelskie,2021-02-07,2.0
8,K,Lubelskie,2021-02-07,2.0
5,M,Lubelskie,2021-02-07,1.0
6,M,Lubelskie,2021-02-07,1.0
7,M,Lubelskie,2021-02-07,1.0
8,M,Lubelskie,2021-02-07,1.0
7,K,Mazowieckie,2021-02-07,1.0
8,K,Mazowieckie,2021-02-07,4.0
5,M,Mazowieckie,2021-02-07,1.0
6,M,Mazowieckie,2021-02-07,2.0
8,M,Mazowieckie,2021-02-07,6.0
6,K,Opolskie,2021-02-07,1.0
8,K,Opolskie,2021-02-07,1.0
6,K,Podkarpackie,2021-02-07,1.0
7,K,Podkarpackie,2021-02-07,1.0
8,K,Podkarpackie,2021-02-07,2.0
6,M,Podkarpackie,2021-02-07,1.0
6,M,Podlaskie,2021-02-07,2.0
7,M,Podlaskie,2021-02-07,4.0
8,M,Podlaskie,2021-02-07,1.0
7,K,Pomorskie,2021-02-07,1.0
7,M,Pomorskie,2021-02-07,1.0
8,K,Warmińsko-Mazurskie,2021-02-07,3.0
7,M,Warmińsko-Mazurskie,2021-02-07,1.0
8,M,Warmińsko-Mazurskie,2021-02-07,1.0
3,K,Wielkopolskie,2021-02-07,1.0
6,K,Wielkopolskie,2021-02-07,1.0
7,K,Wielkopolskie,2021-02-07,4.0
8,K,Wielkopolskie,2021-02-07,5.0
5,M,Wielkopolskie,2021-02-07,1.0
6,M,Wielkopolskie,2021-02-07,4.0
7,M,Wielkopolskie,2021-02-07,6.0
8,M,Wielkopolskie,2021-02-07,6.0
8,K,Zachodniopomorskie,2021-02-07,1.0
6,M,Zachodniopomorskie,2021-02-07,1.0
7,M,Zachodniopomorskie,2021-02-07,1.0
8,M,Zachodniopomorskie,2021-02-07,3.0
6,K,Łódzkie,2021-02-07,1.0
6,M,Łódzkie,2021-02-07,1.0
8,M,Łódzkie,2021-02-07,1.0
8,K,Śląskie,2021-02-07,1.0
5,M,Śląskie,2021-02-07,1.0
7,M,Śląskie,2021-02-07,1.0
8,K,Świętokrzyskie,2021-02-07,2.0
6,M,Świętokrzyskie,2021-02-07,2.0
7,M,Świętokrzyskie,2021-02-07,1.0
8,M,Świętokrzyskie,2021-02-07,2.0
7,K,Kujawsko-Pomorskie,2021-02-08,1.0
8,K,Kujawsko-Pomorskie,2021-02-08,1.0
8,K,Lubelskie,2021-02-08,1.0
7,M,Lubelskie,2021-02-08,1.0
8,M,Lubelskie,2021-02-08,1.0
6,K,Mazowieckie,2021-02-08,1.0
8,K,Mazowieckie,2021-02-08,5.0
3,M,Mazowieckie,2021-02-08,1.0
5,M,Mazowieckie,2021-02-08,1.0
8,M,Mazowieckie,2021-02-08,2.0
7,K,Pomorskie,2021-02-08,1.0
8,K,Pomorskie,2021-02-08,1.0
5,M,Pomorskie,2021-02-08,1.0
7,M,Warmińsko-Mazurskie,2021-02-08,1.0
5,K,Wielkopolskie,2021-02-08,1.0
6,K,Wielkopolskie,2021-02-08,1.0
7,K,Wielkopolskie,2021-02-08,1.0
8,K,Wielkopolskie,2021-02-08,3.0
5,M,Wielkopolskie,2021-02-08,1.0
6,M,Wielkopolskie,2021-02-08,3.0
7,M,Wielkopolskie,2021-02-08,3.0
8,M,Wielkopolskie,2021-02-08,4.0
7,K,Zachodniopomorskie,2021-02-08,1.0
8,K,Zachodniopomorskie,2021-02-08,2.0
8,M,Zachodniopomorskie,2021-02-08,2.0
7,K,Śląskie,2021-02-08,1.0
8,K,Śląskie,2021-02-08,1.0
6,M,Śląskie,2021-02-08,1.0
8,M,Świętokrzyskie,2021-02-08,1.0
7,K,Dolnośląskie,2021-02-09,2.0
8,K,Dolnośląskie,2021-02-09,3.0
6,M,Dolnośląskie,2021-02-09,4.0
7,M,Dolnośląskie,2021-02-09,2.0
8,M,Dolnośląskie,2021-02-09,1.0
6,K,Kujawsko-Pomorskie,2021-02-09,2.0
7,K,Kujawsko-Pomorskie,2021-02-09,2.0
8,K,Kujawsko-Pomorskie,2021-02-09,4.0
7,M,Kujawsko-Pomorskie,2021-02-09,3.0
8,M,Kujawsko-Pomorskie,2021-02-09,3.0
6,K,Lubelskie,2021-02-09,2.0
7,K,Lubelskie,2021-02-09,4.0
8,K,Lubelskie,2021-02-09,5.0
4,M,Lubelskie,2021-02-09,1.0
5,M,Lubelskie,2021-02-09,1.0
6,M,Lubelskie,2021-02-09,4.0
7,M,Lubelskie,2021-02-09,5.0
8,M,Lubelskie,2021-02-09,5.0
6,M,Lubuskie,2021-02-09,1.0
7,M,Lubuskie,2021-02-09,1.0
8,M,Lubuskie,2021-02-09,1.0
5,K,Mazowieckie,2021-02-09,1.0
7,K,Mazowieckie,2021-02-09,1.0
8,K,Mazowieckie,2021-02-09,4.0
5,M,Mazowieckie,2021-02-09,2.0
6,M,Mazowieckie,2021-02-09,4.0
7,M,Mazowieckie,2021-02-09,2.0
8,M,Mazowieckie,2021-02-09,5.0
4,K,Małopolskie,2021-02-09,1.0
6,K,Małopolskie,2021-02-09,1.0
7,K,Małopolskie,2021-02-09,3.0
8,K,Małopolskie,2021-02-09,2.0
4,M,Małopolskie,2021-02-09,1.0
5,M,Małopolskie,2021-02-09,2.0
6,M,Małopolskie,2021-02-09,2.0
7,M,Małopolskie,2021-02-09,6.0
8,M,Małopolskie,2021-02-09,1.0
5,K,Opolskie,2021-02-09,1.0
7,K,Opolskie,2021-02-09,1.0
8,K,Opolskie,2021-02-09,3.0
6,M,Opolskie,2021-02-09,1.0
7,M,Opolskie,2021-02-09,1.0
8,M,Opolskie,2021-02-09,2.0
8,K,Podkarpackie,2021-02-09,1.0
6,M,Podkarpackie,2021-02-09,1.0
7,M,Podkarpackie,2021-02-09,1.0
8,M,Podkarpackie,2021-02-09,2.0
8,K,Podlaskie,2021-02-09,1.0
7,M,Podlaskie,2021-02-09,3.0
7,K,Pomorskie,2021-02-09,2.0
8,K,Pomorskie,2021-02-09,3.0
6,M,Pomorskie,2021-02-09,3.0
7,M,Pomorskie,2021-02-09,2.0
8,M,Pomorskie,2021-02-09,1.0
5,K,Warmińsko-Mazurskie,2021-02-09,1.0
6,K,Warmińsko-Mazurskie,2021-02-09,1.0
7,K,Warmińsko-Mazurskie,2021-02-09,2.0
8,K,Warmińsko-Mazurskie,2021-02-09,4.0
6,M,Warmińsko-Mazurskie,2021-02-09,5.0
7,M,Warmińsko-Mazurskie,2021-02-09,1.0
8,M,Warmińsko-Mazurskie,2021-02-09,4.0
5,K,Wielkopolskie,2021-02-09,1.0
7,K,Wielkopolskie,2021-02-09,3.0
8,K,Wielkopolskie,2021-02-09,7.0
5,M,Wielkopolskie,2021-02-09,2.0
6,M,Wielkopolskie,2021-02-09,2.0
7,M,Wielkopolskie,2021-02-09,5.0
8,M,Wielkopolskie,2021-02-09,5.0
6,K,Zachodniopomorskie,2021-02-09,1.0
7,K,Zachodniopomorskie,2021-02-09,1.0
8,K,Zachodniopomorskie,2021-02-09,2.0
6,M,Zachodniopomorskie,2021-02-09,1.0
7,M,Zachodniopomorskie,2021-02-09,3.0
8,M,Zachodniopomorskie,2021-02-09,1.0
6,K,Łódzkie,2021-02-09,1.0
7,K,Łódzkie,2021-02-09,1.0
8,K,Łódzkie,2021-02-09,7.0
3,M,Łódzkie,2021-02-09,1.0
7,M,Łódzkie,2021-02-09,5.0
8,M,Łódzkie,2021-02-09,1.0
5,K,Śląskie,2021-02-09,2.0
6,K,Śląskie,2021-02-09,1.0
7,K,Śląskie,2021-02-09,1.0
8,K,Śląskie,2021-02-09,6.0
5,M,Śląskie,2021-02-09,2.0
6,M,Śląskie,2021-02-09,4.0
7,M,Śląskie,2021-02-09,9.0
8,M,Śląskie,2021-02-09,3.0
6,K,Świętokrzyskie,2021-02-09,1.0
7,K,Świętokrzyskie,2021-02-09,1.0
8,K,Świętokrzyskie,2021-02-09,2.0
7,M,Świętokrzyskie,2021-02-09,3.0
8,M,Świętokrzyskie,2021-02-09,1.0
6,K,Dolnośląskie,2021-02-10,1.0
7,K,Dolnośląskie,2021-02-10,1.0
8,K,Dolnośląskie,2021-02-10,3.0
6,M,Dolnośląskie,2021-02-10,3.0
7,M,Dolnośląskie,2021-02-10,5.0
6,K,Kujawsko-Pomorskie,2021-02-10,3.0
7,K,Kujawsko-Pomorskie,2021-02-10,3.0
8,K,Kujawsko-Pomorskie,2021-02-10,9.0
4,M,Kujawsko-Pomorskie,2021-02-10,2.0
5,M,Kujawsko-Pomorskie,2021-02-10,1.0
6,M,Kujawsko-Pomorskie,2021-02-10,5.0
7,M,Kujawsko-Pomorskie,2021-02-10,5.0
8,M,Kujawsko-Pomorskie,2021-02-10,6.0
3,K,Lubelskie,2021-02-10,1.0
6,K,Lubelskie,2021-02-10,1.0
7,K,Lubelskie,2021-02-10,6.0
8,K,Lubelskie,2021-02-10,3.0
5,M,Lubelskie,2021-02-10,1.0
6,M,Lubelskie,2021-02-10,6.0
7,M,Lubelskie,2021-02-10,7.0
8,M,Lubelskie,2021-02-10,9.0
6,K,Lubuskie,2021-02-10,3.0
7,K,Lubuskie,2021-02-10,1.0
6,M,Lubuskie,2021-02-10,3.0
7,M,Lubuskie,2021-02-10,3.0
8,M,Lubuskie,2021-02-10,2.0
5,K,Mazowieckie,2021-02-10,1.0
6,K,Mazowieckie,2021-02-10,3.0
7,K,Mazowieckie,2021-02-10,1.0
8,K,Mazowieckie,2021-02-10,18.0
4,M,Mazowieckie,2021-02-10,2.0
5,M,Mazowieckie,2021-02-10,1.0
6,M,Mazowieckie,2021-02-10,8.0
7,M,Mazowieckie,2021-02-10,8.0
8,M,Mazowieckie,2021-02-10,12.0
7,K,Małopolskie,2021-02-10,2.0
8,K,Małopolskie,2021-02-10,1.0
5,M,Małopolskie,2021-02-10,3.0
6,M,Małopolskie,2021-02-10,3.0
7,M,Małopolskie,2021-02-10,3.0
8,M,Małopolskie,2021-02-10,3.0
7,K,Opolskie,2021-02-10,1.0
8,K,Opolskie,2021-02-10,2.0
6,M,Opolskie,2021-02-10,1.0
8,M,Opolskie,2021-02-10,4.0
6,K,Podkarpackie,2021-02-10,1.0
7,K,Podkarpackie,2021-02-10,2.0
8,K,Podkarpackie,2021-02-10,1.0
6,M,Podkarpackie,2021-02-10,1.0
7,M,Podkarpackie,2021-02-10,1.0
8,M,Podkarpackie,2021-02-10,6.0
7,K,Podlaskie,2021-02-10,1.0
8,K,Podlaskie,2021-02-10,4.0
6,M,Podlaskie,2021-02-10,1.0
7,M,Podlaskie,2021-02-10,2.0
8,M,Podlaskie,2021-02-10,4.0
6,K,Pomorskie,2021-02-10,2.0
7,K,Pomorskie,2021-02-10,2.0
8,K,Pomorskie,2021-02-10,6.0
2,M,Pomorskie,2021-02-10,1.0
6,M,Pomorskie,2021-02-10,1.0
7,M,Pomorskie,2021-02-10,8.0
8,M,Pomorskie,2021-02-10,3.0
6,K,Warmińsko-Mazurskie,2021-02-10,1.0
7,K,Warmińsko-Mazurskie,2021-02-10,2.0
8,K,Warmińsko-Mazurskie,2021-02-10,2.0
6,M,Warmińsko-Mazurskie,2021-02-10,4.0
7,M,Warmińsko-Mazurskie,2021-02-10,5.0
8,M,Warmińsko-Mazurskie,2021-02-10,3.0
6,K,Wielkopolskie,2021-02-10,2.0
7,K,Wielkopolskie,2021-02-10,2.0
8,K,Wielkopolskie,2021-02-10,5.0
5,M,Wielkopolskie,2021-02-10,2.0
6,M,Wielkopolskie,2021-02-10,5.0
7,M,Wielkopolskie,2021-02-10,11.0
8,M,Wielkopolskie,2021-02-10,6.0
6,K,Zachodniopomorskie,2021-02-10,2.0
7,K,Zachodniopomorskie,2021-02-10,2.0
8,K,Zachodniopomorskie,2021-02-10,1.0
4,M,Zachodniopomorskie,2021-02-10,1.0
6,M,Zachodniopomorskie,2021-02-10,4.0
7,M,Zachodniopomorskie,2021-02-10,4.0
8,M,Zachodniopomorskie,2021-02-10,4.0
6,K,Łódzkie,2021-02-10,2.0
7,K,Łódzkie,2021-02-10,5.0
8,K,Łódzkie,2021-02-10,6.0
4,M,Łódzkie,2021-02-10,1.0
6,M,Łódzkie,2021-02-10,3.0
7,M,Łódzkie,2021-02-10,7.0
8,M,Łódzkie,2021-02-10,5.0
6,K,Śląskie,2021-02-10,1.0
7,K,Śląskie,2021-02-10,3.0
8,K,Śląskie,2021-02-10,3.0
5,M,Śląskie,2021-02-10,4.0
6,M,Śląskie,2021-02-10,5.0
7,M,Śląskie,2021-02-10,6.0
8,M,Śląskie,2021-02-10,8.0
6,K,Świętokrzyskie,2021-02-10,3.0
8,K,Świętokrzyskie,2021-02-10,1.0
5,M,Świętokrzyskie,2021-02-10,1.0
6,M,Świętokrzyskie,2021-02-10,2.0
7,M,Świętokrzyskie,2021-02-10,4.0
8,M,Świętokrzyskie,2021-02-10,5.0
6,K,Dolnośląskie,2021-02-11,2.0
7,K,Dolnośląskie,2021-02-11,2.0
8,K,Dolnośląskie,2021-02-11,8.0
6,M,Dolnośląskie,2021-02-11,5.0
7,M,Dolnośląskie,2021-02-11,1.0
8,M,Dolnośląskie,2021-02-11,4.0
5,K,Kujawsko-Pomorskie,2021-02-11,2.0
6,K,Kujawsko-Pomorskie,2021-02-11,1.0
7,K,Kujawsko-Pomorskie,2021-02-11,2.0
8,K,Kujawsko-Pomorskie,2021-02-11,8.0
3,M,Kujawsko-Pomorskie,2021-02-11,1.0
5,M,Kujawsko-Pomorskie,2021-02-11,1.0
6,M,Kujawsko-Pomorskie,2021-02-11,4.0
7,M,Kujawsko-Pomorskie,2021-02-11,6.0
8,M,Kujawsko-Pomorskie,2021-02-11,6.0
4,K,Lubelskie,2021-02-11,1.0
5,K,Lubelskie,2021-02-11,3.0
6,K,Lubelskie,2021-02-11,7.0
8,K,Lubelskie,2021-02-11,11.0
4,M,Lubelskie,2021-02-11,1.0
5,M,Lubelskie,2021-02-11,1.0
6,M,Lubelskie,2021-02-11,10.0
7,M,Lubelskie,2021-02-11,3.0
8,M,Lubelskie,2021-02-11,7.0
5,K,Lubuskie,2021-02-11,1.0
6,K,Lubuskie,2021-02-11,1.0
7,K,Lubuskie,2021-02-11,1.0
8,K,Lubuskie,2021-02-11,7.0
6,M,Lubuskie,2021-02-11,2.0
7,M,Lubuskie,2021-02-11,4.0
8,M,Lubuskie,2021-02-11,3.0
5,K,Mazowieckie,2021-02-11,3.0
6,K,Mazowieckie,2021-02-11,3.0
7,K,Mazowieckie,2021-02-11,10.0
8,K,Mazowieckie,2021-02-11,25.0
4,M,Mazowieckie,2021-02-11,1.0
5,M,Mazowieckie,2021-02-11,1.0
6,M,Mazowieckie,2021-02-11,10.0
7,M,Mazowieckie,2021-02-11,11.0
8,M,Mazowieckie,2021-02-11,24.0
6,K,Małopolskie,2021-02-11,1.0
7,K,Małopolskie,2021-02-11,2.0
8,K,Małopolskie,2021-02-11,9.0
5,M,Małopolskie,2021-02-11,1.0
7,M,Małopolskie,2021-02-11,3.0
8,M,Małopolskie,2021-02-11,11.0
6,K,Opolskie,2021-02-11,1.0
8,K,Opolskie,2021-02-11,1.0
7,M,Opolskie,2021-02-11,1.0
7,K,Podkarpackie,2021-02-11,1.0
8,K,Podkarpackie,2021-02-11,1.0
6,M,Podkarpackie,2021-02-11,1.0
7,M,Podkarpackie,2021-02-11,3.0
8,M,Podkarpackie,2021-02-11,2.0
6,K,Podlaskie,2021-02-11,1.0
7,K,Podlaskie,2021-02-11,1.0
8,K,Podlaskie,2021-02-11,4.0
5,M,Podlaskie,2021-02-11,1.0
6,M,Podlaskie,2021-02-11,1.0
8,M,Podlaskie,2021-02-11,3.0
6,K,Pomorskie,2021-02-11,1.0
7,K,Pomorskie,2021-02-11,8.0
8,K,Pomorskie,2021-02-11,20.0
3,M,Pomorskie,2021-02-11,1.0
5,M,Pomorskie,2021-02-11,3.0
6,M,Pomorskie,2021-02-11,9.0
7,M,Pomorskie,2021-02-11,16.0
8,M,Pomorskie,2021-02-11,17.0
5,K,Warmińsko-Mazurskie,2021-02-11,1.0
7,K,Warmińsko-Mazurskie,2021-02-11,4.0
8,K,Warmińsko-Mazurskie,2021-02-11,2.0
5,M,Warmińsko-Mazurskie,2021-02-11,1.0
6,M,Warmińsko-Mazurskie,2021-02-11,2.0
7,M,Warmińsko-Mazurskie,2021-02-11,4.0
8,M,Warmińsko-Mazurskie,2021-02-11,1.0
3,K,Wielkopolskie,2021-02-11,1.0
4,K,Wielkopolskie,2021-02-11,1.0
6,K,Wielkopolskie,2021-02-11,4.0
7,K,Wielkopolskie,2021-02-11,7.0
8,K,Wielkopolskie,2021-02-11,7.0
2,M,Wielkopolskie,2021-02-11,1.0
4,M,Wielkopolskie,2021-02-11,2.0
5,M,Wielkopolskie,2021-02-11,2.0
6,M,Wielkopolskie,2021-02-11,3.0
7,M,Wielkopolskie,2021-02-11,7.0
8,M,Wielkopolskie,2021-02-11,3.0
7,K,Zachodniopomorskie,2021-02-11,4.0
8,K,Zachodniopomorskie,2021-02-11,3.0
5,M,Zachodniopomorskie,2021-02-11,2.0
6,M,Zachodniopomorskie,2021-02-11,1.0
7,M,Zachodniopomorskie,2021-02-11,3.0
8,M,Zachodniopomorskie,2021-02-11,1.0
6,K,Łódzkie,2021-02-11,3.0
7,K,Łódzkie,2021-02-11,4.0
8,K,Łódzkie,2021-02-11,11.0
6,M,Łódzkie,2021-02-11,2.0
7,M,Łódzkie,2021-02-11,6.0
8,M,Łódzkie,2021-02-11,2.0
4,K,Śląskie,2021-02-11,1.0
6,K,Śląskie,2021-02-11,1.0
7,K,Śląskie,2021-02-11,2.0
8,K,Śląskie,2021-02-11,2.0
5,M,Śląskie,2021-02-11,1.0
6,M,Śląskie,2021-02-11,4.0
7,M,Śląskie,2021-02-11,8.0
8,M,Śląskie,2021-02-11,3.0
5,K,Świętokrzyskie,2021-02-11,1.0
6,K,Świętokrzyskie,2021-02-11,1.0
7,K,Świętokrzyskie,2021-02-11,1.0
8,K,Świętokrzyskie,2021-02-11,2.0
6,M,Świętokrzyskie,2021-02-11,1.0
7,M,Świętokrzyskie,2021-02-11,3.0
8,M,Świętokrzyskie,2021-02-11,2.0
4,K,Dolnośląskie,2021-02-12,1.0
5,K,Dolnośląskie,2021-02-12,1.0
7,K,Dolnośląskie,2021-02-12,2.0
8,K,Dolnośląskie,2021-02-12,6.0
6,M,Dolnośląskie,2021-02-12,2.0
7,M,Dolnośląskie,2021-02-12,5.0
8,M,Dolnośląskie,2021-02-12,4.0
6,K,Kujawsko-Pomorskie,2021-02-12,1.0
7,K,Kujawsko-Pomorskie,2021-02-12,3.0
8,K,Kujawsko-Pomorskie,2021-02-12,2.0
5,M,Kujawsko-Pomorskie,2021-02-12,2.0
6,M,Kujawsko-Pomorskie,2021-02-12,2.0
7,M,Kujawsko-Pomorskie,2021-02-12,3.0
8,M,Kujawsko-Pomorskie,2021-02-12,2.0
6,K,Lubelskie,2021-02-12,3.0
7,K,Lubelskie,2021-02-12,1.0
8,K,Lubelskie,2021-02-12,6.0
3,M,Lubelskie,2021-02-12,1.0
4,M,Lubelskie,2021-02-12,1.0
5,M,Lubelskie,2021-02-12,1.0
6,M,Lubelskie,2021-02-12,3.0
7,M,Lubelskie,2021-02-12,2.0
8,M,Lubelskie,2021-02-12,2.0
7,K,Lubuskie,2021-02-12,2.0
6,M,Lubuskie,2021-02-12,1.0
7,M,Lubuskie,2021-02-12,2.0
8,M,Lubuskie,2021-02-12,1.0
6,K,Mazowieckie,2021-02-12,1.0
7,K,Mazowieckie,2021-02-12,4.0
8,K,Mazowieckie,2021-02-12,5.0
3,M,Mazowieckie,2021-02-12,1.0
4,M,Mazowieckie,2021-02-12,1.0
6,M,Mazowieckie,2021-02-12,3.0
7,M,Mazowieckie,2021-02-12,5.0
8,M,Mazowieckie,2021-02-12,5.0
5,K,Małopolskie,2021-02-12,1.0
7,K,Małopolskie,2021-02-12,1.0
8,K,Małopolskie,2021-02-12,4.0
5,M,Małopolskie,2021-02-12,1.0
6,M,Małopolskie,2021-02-12,1.0
7,M,Małopolskie,2021-02-12,3.0
8,M,Małopolskie,2021-02-12,3.0
8,K,Opolskie,2021-02-12,3.0
6,M,Opolskie,2021-02-12,1.0
7,M,Opolskie,2021-02-12,2.0
7,K,Podkarpackie,2021-02-12,2.0
8,K,Podkarpackie,2021-02-12,2.0
4,M,Podkarpackie,2021-02-12,1.0
6,M,Podkarpackie,2021-02-12,1.0
7,M,Podkarpackie,2021-02-12,2.0
8,M,Podkarpackie,2021-02-12,3.0
7,K,Podlaskie,2021-02-12,2.0
8,K,Podlaskie,2021-02-12,4.0
7,M,Podlaskie,2021-02-12,3.0
8,M,Podlaskie,2021-02-12,1.0
6,K,Pomorskie,2021-02-12,1.0
7,K,Pomorskie,2021-02-12,9.0
8,K,Pomorskie,2021-02-12,6.0
3,M,Pomorskie,2021-02-12,1.0
5,M,Pomorskie,2021-02-12,4.0
6,M,Pomorskie,2021-02-12,1.0
7,M,Pomorskie,2021-02-12,6.0
8,M,Pomorskie,2021-02-12,3.0
6,K,Warmińsko-Mazurskie,2021-02-12,1.0
7,K,Warmińsko-Mazurskie,2021-02-12,1.0
8,K,Warmińsko-Mazurskie,2021-02-12,4.0
5,M,Warmińsko-Mazurskie,2021-02-12,2.0
6,M,Warmińsko-Mazurskie,2021-02-12,1.0
7,M,Warmińsko-Mazurskie,2021-02-12,2.0
5,K,Wielkopolskie,2021-02-12,1.0
7,K,Wielkopolskie,2021-02-12,1.0
8,K,Wielkopolskie,2021-02-12,4.0
6,M,Wielkopolskie,2021-02-12,5.0
7,M,Wielkopolskie,2021-02-12,3.0
8,M,Wielkopolskie,2021-02-12,1.0
5,K,Zachodniopomorskie,2021-02-12,1.0
8,K,Zachodniopomorskie,2021-02-12,3.0
6,M,Zachodniopomorskie,2021-02-12,3.0
7,M,Zachodniopomorskie,2021-02-12,7.0
8,M,Zachodniopomorskie,2021-02-12,5.0
4,K,Łódzkie,2021-02-12,1.0
6,K,Łódzkie,2021-02-12,3.0
7,K,Łódzkie,2021-02-12,3.0
8,K,Łódzkie,2021-02-12,3.0
5,M,Łódzkie,2021-02-12,1.0
6,M,Łódzkie,2021-02-12,4.0
7,M,Łódzkie,2021-02-12,2.0
8,M,Łódzkie,2021-02-12,1.0
3,K,Śląskie,2021-02-12,1.0
6,K,Śląskie,2021-02-12,2.0
7,K,Śląskie,2021-02-12,2.0
8,K,Śląskie,2021-02-12,1.0
5,M,Śląskie,2021-02-12,2.0
6,M,Śląskie,2021-02-12,2.0
7,M,Śląskie,2021-02-12,5.0
8,M,Śląskie,2021-02-12,4.0
6,K,Świętokrzyskie,2021-02-12,1.0
7,K,Świętokrzyskie,2021-02-12,1.0
8,K,Świętokrzyskie,2021-02-12,1.0
5,M,Świętokrzyskie,2021-02-12,1.0
8,M,Świętokrzyskie,2021-02-12,3.0
6,K,Dolnośląskie,2021-02-13,1.0
7,K,Dolnośląskie,2021-02-13,2.0
8,K,Dolnośląskie,2021-02-13,3.0
6,M,Dolnośląskie,2021-02-13,3.0
7,M,Dolnośląskie,2021-02-13,3.0
8,M,Dolnośląskie,2021-02-13,4.0
6,K,Kujawsko-Pomorskie,2021-02-13,1.0
8,K,Kujawsko-Pomorskie,2021-02-13,6.0
5,M,Kujawsko-Pomorskie,2021-02-13,1.0
6,M,Kujawsko-Pomorskie,2021-02-13,5.0
7,M,Kujawsko-Pomorskie,2021-02-13,7.0
8,M,Kujawsko-Pomorskie,2021-02-13,8.0
6,K,Lubelskie,2021-02-13,2.0
7,K,Lubelskie,2021-02-13,4.0
8,K,Lubelskie,2021-02-13,4.0
5,M,Lubelskie,2021-02-13,1.0
7,M,Lubelskie,2021-02-13,4.0
8,M,Lubelskie,2021-02-13,5.0
6,K,Lubuskie,2021-02-13,2.0
7,K,Lubuskie,2021-02-13,2.0
6,M,Lubuskie,2021-02-13,3.0
7,M,Lubuskie,2021-02-13,1.0
8,M,Lubuskie,2021-02-13,1.0
5,K,Mazowieckie,2021-02-13,1.0
6,K,Mazowieckie,2021-02-13,3.0
7,K,Mazowieckie,2021-02-13,5.0
8,K,Mazowieckie,2021-02-13,11.0
3,M,Mazowieckie,2021-02-13,1.0
4,M,Mazowieckie,2021-02-13,1.0
6,M,Mazowieckie,2021-02-13,6.0
7,M,Mazowieckie,2021-02-13,11.0
8,M,Mazowieckie,2021-02-13,6.0
7,K,Małopolskie,2021-02-13,1.0
8,K,Małopolskie,2021-02-13,3.0
6,M,Małopolskie,2021-02-13,2.0
7,M,Małopolskie,2021-02-13,2.0
8,M,Małopolskie,2021-02-13,3.0
4,K,Opolskie,2021-02-13,1.0
6,K,Opolskie,2021-02-13,3.0
7,K,Opolskie,2021-02-13,2.0
8,K,Opolskie,2021-02-13,3.0
3,M,Opolskie,2021-02-13,1.0
5,M,Opolskie,2021-02-13,1.0
6,M,Opolskie,2021-02-13,3.0
7,M,Opolskie,2021-02-13,3.0
8,M,Opolskie,2021-02-13,6.0
7,b.d.,Opolskie,2021-02-13,1.0
4,K,Podkarpackie,2021-02-13,1.0
7,K,Podkarpackie,2021-02-13,4.0
8,K,Podkarpackie,2021-02-13,1.0
6,M,Podkarpackie,2021-02-13,3.0
7,M,Podkarpackie,2021-02-13,1.0
8,M,Podkarpackie,2021-02-13,3.0
8,K,Podlaskie,2021-02-13,5.0
7,M,Podlaskie,2021-02-13,3.0
8,M,Podlaskie,2021-02-13,2.0
7,K,Pomorskie,2021-02-13,2.0
8,K,Pomorskie,2021-02-13,4.0
5,M,Pomorskie,2021-02-13,1.0
6,M,Pomorskie,2021-02-13,4.0
7,M,Pomorskie,2021-02-13,9.0
8,M,Pomorskie,2021-02-13,5.0
7,K,Warmińsko-Mazurskie,2021-02-13,1.0
8,K,Warmińsko-Mazurskie,2021-02-13,1.0
7,M,Warmińsko-Mazurskie,2021-02-13,3.0
8,M,Warmińsko-Mazurskie,2021-02-13,2.0
6,K,Wielkopolskie,2021-02-13,3.0
7,K,Wielkopolskie,2021-02-13,3.0
8,K,Wielkopolskie,2021-02-13,4.0
5,M,Wielkopolskie,2021-02-13,1.0
6,M,Wielkopolskie,2021-02-13,3.0
7,M,Wielkopolskie,2021-02-13,4.0
8,M,Wielkopolskie,2021-02-13,2.0
8,K,Zachodniopomorskie,2021-02-13,5.0
5,M,Zachodniopomorskie,2021-02-13,2.0
6,M,Zachodniopomorskie,2021-02-13,5.0
7,M,Zachodniopomorskie,2021-02-13,4.0
8,M,Zachodniopomorskie,2021-02-13,1.0
5,K,Łódzkie,2021-02-13,1.0
6,K,Łódzkie,2021-02-13,1.0
7,K,Łódzkie,2021-02-13,2.0
8,K,Łódzkie,2021-02-13,3.0
6,M,Łódzkie,2021-02-13,2.0
7,M,Łódzkie,2021-02-13,1.0
8,M,Łódzkie,2021-02-13,3.0
6,K,Śląskie,2021-02-13,1.0
7,K,Śląskie,2021-02-13,1.0
8,K,Śląskie,2021-02-13,10.0
6,M,Śląskie,2021-02-13,2.0
