date,year,total,age,short,location,typ,country
2020-07-06,2020,384.0,TOTAL,PL82,podkarpackie,W,
2020-07-06,2020,223.0,TOTAL,PL84,podlaskie,W,
2020-07-06,2020,1068.0,TOTAL,PL9,mazowieckie,W,
2020-07-06,2020,0.0,UNK,PL21,małopolskie,W,
2020-07-06,2020,0.0,UNK,PL22,śląskie,W,
2020-07-06,2020,0.0,UNK,PL41,wielkopolskie,W,
2020-07-06,2020,0.0,UNK,PL42,zachodniopomorskie,W,
2020-07-06,2020,0.0,UNK,PL43,lubuskie,W,
2020-07-06,2020,0.0,UNK,PL51,dolnośląskie,W,
2020-07-06,2020,0.0,UNK,PL52,opolskie,W,
2020-07-06,2020,0.0,UNK,PL61,kujawsko-pomorskie,W,
2020-07-06,2020,418.0,TOTAL,PL81,lubelskie,W,
2020-07-06,2020,70.0,Y40-59,PL51,dolnośląskie,W,
2020-07-06,2020,26.0,Y40-59,PL52,opolskie,W,
2020-07-06,2020,37.0,Y40-59,PL61,kujawsko-pomorskie,W,
2020-07-06,2020,74.0,Y_GE80,PL52,opolskie,W,
2020-07-06,2020,162.0,Y_GE80,PL61,kujawsko-pomorskie,W,
2020-07-06,2020,117.0,Y_GE80,PL62,warmińsko-mazurskie,W,
2020-07-06,2020,177.0,Y_GE80,PL63,pomorskie,W,
2020-07-06,2020,232.0,Y_GE80,PL71,łódzkie,W,
2020-07-06,2020,121.0,Y_GE80,PL72,świętokrzyskie,W,
2020-07-06,2020,191.0,Y_GE80,PL81,lubelskie,W,
2020-07-06,2020,185.0,Y_GE80,PL82,podkarpackie,W,
2020-07-06,2020,110.0,Y_GE80,PL84,podlaskie,W,
2020-07-06,2020,495.0,Y_GE80,PL9,mazowieckie,W,
2020-07-06,2020,5.0,Y_LT20,PL21,małopolskie,W,
2020-07-06,2020,81.0,Y_GE80,PL43,lubuskie,W,
2020-07-06,2020,4.0,Y_LT20,PL22,śląskie,W,
2020-07-06,2020,5.0,Y_LT20,PL42,zachodniopomorskie,W,
2020-07-06,2020,2.0,Y_LT20,PL43,lubuskie,W,
2020-07-06,2020,1.0,Y_LT20,PL51,dolnośląskie,W,
2020-07-06,2020,2.0,Y_LT20,PL52,opolskie,W,
2020-07-06,2020,3.0,Y_LT20,PL61,kujawsko-pomorskie,W,
2020-07-06,2020,1.0,Y_LT20,PL62,warmińsko-mazurskie,W,
2020-07-06,2020,3.0,Y_LT20,PL63,pomorskie,W,
2020-07-06,2020,5.0,Y_LT20,PL71,łódzkie,W,
2020-07-06,2020,3.0,Y_LT20,PL72,świętokrzyskie,W,
2020-07-06,2020,1.0,Y_LT20,PL81,lubelskie,W,
2020-07-06,2020,1.0,Y_LT20,PL82,podkarpackie,W,
2020-07-06,2020,6.0,Y_LT20,PL41,wielkopolskie,W,
2020-07-06,2020,127.0,Y_GE80,PL42,zachodniopomorskie,W,
2020-07-06,2020,272.0,Y_GE80,PL41,wielkopolskie,W,
2020-07-06,2020,415.0,Y_GE80,PL22,śląskie,W,
2020-07-06,2020,38.0,Y40-59,PL62,warmińsko-mazurskie,W,
2020-07-06,2020,45.0,Y40-59,PL63,pomorskie,W,
2020-07-06,2020,70.0,Y40-59,PL71,łódzkie,W,
2020-07-06,2020,29.0,Y40-59,PL72,świętokrzyskie,W,
2020-07-06,2020,49.0,Y40-59,PL81,lubelskie,W,
2020-07-06,2020,44.0,Y40-59,PL82,podkarpackie,W,
2020-07-06,2020,31.0,Y40-59,PL84,podlaskie,W,
2020-07-06,2020,120.0,Y40-59,PL9,mazowieckie,W,
2020-07-06,2020,245.0,Y60-79,PL21,małopolskie,W,
2020-07-06,2020,477.0,Y60-79,PL22,śląskie,W,
2020-07-06,2020,269.0,Y60-79,PL41,wielkopolskie,W,
2020-07-06,2020,142.0,Y60-79,PL42,zachodniopomorskie,W,
2020-07-06,2020,93.0,Y60-79,PL43,lubuskie,W,
2020-07-06,2020,278.0,Y60-79,PL51,dolnośląskie,W,
2020-07-06,2020,84.0,Y60-79,PL52,opolskie,W,
2020-07-06,2020,173.0,Y60-79,PL61,kujawsko-pomorskie,W,
2020-07-06,2020,115.0,Y60-79,PL62,warmińsko-mazurskie,W,
2020-07-06,2020,171.0,Y60-79,PL63,pomorskie,W,
2020-07-06,2020,266.0,Y60-79,PL71,łódzkie,W,
2020-07-06,2020,120.0,Y60-79,PL72,świętokrzyskie,W,
2020-07-06,2020,160.0,Y60-79,PL81,lubelskie,W,
2020-07-06,2020,142.0,Y60-79,PL82,podkarpackie,W,
2020-07-06,2020,76.0,Y60-79,PL84,podlaskie,W,
2020-07-06,2020,419.0,Y60-79,PL9,mazowieckie,W,
2020-07-06,2020,290.0,Y_GE80,PL21,małopolskie,W,
2020-07-06,2020,5.0,Y_LT20,PL9,mazowieckie,W,
2020-07-06,2020,2111.0,TOTAL,CZ,Czechy,C,Czech Republic
2020-07-06,2020,16.0,Y40-59,ME,Montegegro,C,Montegegro
2020-07-06,2020,996.0,TOTAL,DK,Dania,C,Denmark
2020-07-06,2020,275.0,Y60-79,LT,Litwa,C,Lithuania
2020-07-06,2020,22.0,Y60-79,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,203.0,Y60-79,LV,Łotwa,C,Latvia
2020-07-06,2020,61.0,Y60-79,ME,Montegegro,C,Montegegro
2020-07-06,2020,23.0,Y60-79,MT,Malta,C,Malta
2020-07-06,2020,948.0,Y60-79,NL,Holandia,C,Netherlands
2020-07-06,2020,217.0,Y60-79,NO,Norwegia,C,Norway
2020-07-06,2020,3230.0,Y60-79,PL,Polska,C,Poland
2020-07-06,2020,669.0,Y60-79,PT,Portugalia,C,Portugal
2020-07-06,2020,2292.0,Y60-79,RO,Rumunia,C,Romania
2020-07-06,2020,1049.0,Y60-79,RS,Serbia,C,Serbia
2020-07-06,2020,529.0,Y60-79,SE,Szwecja,C,Sweden
2020-07-06,2020,123.0,Y60-79,SI,Słowenia,C,Slovenia
2020-07-06,2020,434.0,Y60-79,SK,Słowacja,C,Slovakia
2020-07-06,2020,3729.0,Y60-79,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,248.0,Y_GE80,AL,Albania,C,Albania
2020-07-06,2020,868.0,Y_GE80,AT,Austria,C,Austria
2020-07-06,2020,1012.0,Y_GE80,BE,Belgia,C,Belgium
2020-07-06,2020,876.0,Y_GE80,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,703.0,Y_GE80,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,53.0,Y_GE80,CY,Cypr,C,Cyprus
2020-07-06,2020,946.0,Y_GE80,CZ,Czechy,C,Czech Republic
2020-07-06,2020,9214.0,Y_GE80,GE,Niemcy,C,Germany
2020-07-06,2020,496.0,Y_GE80,DK,Dania,C,Denmark
2020-07-06,2020,120.0,Y_GE80,EE,Estonia,C,Estonia
2020-07-06,2020,1.0,Y60-79,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,1715.0,Y_GE80,EL,Grecja,C,Greece
2020-07-06,2020,3441.0,Y60-79,IT,Włochy,C,Italy
2020-07-06,2020,1099.0,Y60-79,HU,Węgry,C,Hungary
2020-07-06,2020,219.0,Y40-59,NL,Holandia,C,Netherlands
2020-07-06,2020,53.0,Y40-59,NO,Norwegia,C,Norway
2020-07-06,2020,868.0,Y40-59,PL,Polska,C,Poland
2020-07-06,2020,200.0,Y40-59,PT,Portugalia,C,Portugal
2020-07-06,2020,616.0,Y40-59,RO,Rumunia,C,Romania
2020-07-06,2020,266.0,Y40-59,RS,Serbia,C,Serbia
2020-07-06,2020,74.0,Y40-59,SE,Szwecja,C,Sweden
2020-07-06,2020,43.0,Y40-59,SI,Słowenia,C,Slovenia
2020-07-06,2020,133.0,Y40-59,SK,Słowacja,C,Slovakia
2020-07-06,2020,981.0,Y40-59,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,210.0,Y60-79,AL,Albania,C,Albania
2020-07-06,2020,534.0,Y60-79,AT,Austria,C,Austria
2020-07-06,2020,564.0,Y60-79,BE,Belgia,C,Belgium
2020-07-06,2020,961.0,Y60-79,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,360.0,Y60-79,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,42.0,Y60-79,CY,Cypr,C,Cyprus
2020-07-06,2020,921.0,Y60-79,CZ,Czechy,C,Czech Republic
2020-07-06,2020,5572.0,Y60-79,GE,Niemcy,C,Germany
2020-07-06,2020,397.0,Y60-79,DK,Dania,C,Denmark
2020-07-06,2020,98.0,Y60-79,EE,Estonia,C,Estonia
2020-07-06,2020,755.0,Y60-79,EL,Grecja,C,Greece
2020-07-06,2020,2242.0,Y60-79,ES,Hiszpania,C,Spain
2020-07-06,2020,339.0,Y60-79,FI,Finlandia,C,Finland
2020-07-06,2020,3195.0,Y60-79,FR,Francja,C,France
2020-07-06,2020,354.0,Y60-79,HR,Chorwacja,C,Croatia
2020-07-06,2020,9.0,Y60-79,IS,Islandia,C,Iceland
2020-07-06,2020,2.0,Y40-59,MT,Malta,C,Malta
2020-07-06,2020,4648.0,Y_GE80,ES,Hiszpania,C,Spain
2020-07-06,2020,5843.0,Y_GE80,FR,Francja,C,France
2020-07-06,2020,3.0,Y_LT20,EE,Estonia,C,Estonia
2020-07-06,2020,9.0,Y_LT20,EL,Grecja,C,Greece
2020-07-06,2020,36.0,Y_LT20,ES,Hiszpania,C,Spain
2020-07-06,2020,3.0,Y_LT20,FI,Finlandia,C,Finland
2020-07-06,2020,84.0,Y_LT20,FR,Francja,C,France
2020-07-06,2020,10.0,Y_LT20,HR,Chorwacja,C,Croatia
2020-07-06,2020,9.0,Y_LT20,HU,Węgry,C,Hungary
2020-07-06,2020,0.0,Y_LT20,IS,Islandia,C,Iceland
2020-07-06,2020,42.0,Y_LT20,IT,Włochy,C,Italy
2020-07-06,2020,1.0,Y_LT20,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,3.0,Y_LT20,LT,Litwa,C,Lithuania
2020-07-06,2020,0.0,Y_LT20,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,1.0,Y_LT20,LV,Łotwa,C,Latvia
2020-07-06,2020,0.0,Y_LT20,ME,Montegegro,C,Montegegro
2020-07-06,2020,1.0,Y_LT20,MT,Malta,C,Malta
2020-07-06,2020,14.0,Y_LT20,NL,Holandia,C,Netherlands
2020-07-06,2020,2.0,Y_LT20,NO,Norwegia,C,Norway
2020-07-06,2020,48.0,Y_LT20,PL,Polska,C,Poland
2020-07-06,2020,8.0,Y_LT20,PT,Portugalia,C,Portugal
2020-07-06,2020,39.0,Y_LT20,RO,Rumunia,C,Romania
2020-07-06,2020,12.0,Y_LT20,RS,Serbia,C,Serbia
2020-07-06,2020,10.0,Y_LT20,SE,Szwecja,C,Sweden
2020-07-06,2020,4.0,Y_LT20,SI,Słowenia,C,Slovenia
2020-07-06,2020,8.0,Y_LT20,SK,Słowacja,C,Slovakia
2020-07-06,2020,82.0,Y_LT20,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,8.0,Y_LT20,DK,Dania,C,Denmark
2020-07-06,2020,581.0,Y_GE80,FI,Finlandia,C,Finland
2020-07-06,2020,76.0,Y_LT20,GE,Niemcy,C,Germany
2020-07-06,2020,2.0,Y_LT20,CY,Cypr,C,Cyprus
2020-07-06,2020,518.0,Y_GE80,HR,Chorwacja,C,Croatia
2020-07-06,2020,924.0,Y_GE80,HU,Węgry,C,Hungary
2020-07-06,2020,21.0,Y_GE80,IS,Islandia,C,Iceland
2020-07-06,2020,8073.0,Y_GE80,IT,Włochy,C,Italy
2020-07-06,2020,6.0,Y_GE80,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,298.0,Y_GE80,LT,Litwa,C,Lithuania
2020-07-06,2020,42.0,Y_GE80,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,236.0,Y_GE80,LV,Łotwa,C,Latvia
2020-07-06,2020,72.0,Y_GE80,ME,Montegegro,C,Montegegro
2020-07-06,2020,43.0,Y_GE80,MT,Malta,C,Malta
2020-07-06,2020,1427.0,Y_GE80,NL,Holandia,C,Netherlands
2020-07-06,2020,411.0,Y_GE80,NO,Norwegia,C,Norway
2020-07-06,2020,3291.0,Y_GE80,PL,Polska,C,Poland
2020-07-06,2020,1149.0,Y_GE80,PT,Portugalia,C,Portugal
2020-07-06,2020,2256.0,Y_GE80,RO,Rumunia,C,Romania
2020-07-06,2020,948.0,Y_GE80,RS,Serbia,C,Serbia
2020-07-06,2020,925.0,Y_GE80,SE,Szwecja,C,Sweden
2020-07-06,2020,197.0,Y_GE80,SI,Słowenia,C,Slovenia
2020-07-06,2020,378.0,Y_GE80,SK,Słowacja,C,Slovakia
2020-07-06,2020,5409.0,Y_GE80,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,6.0,Y_LT20,AL,Albania,C,Albania
2020-07-06,2020,9.0,Y_LT20,AT,Austria,C,Austria
2020-07-06,2020,10.0,Y_LT20,BE,Belgia,C,Belgium
2020-07-06,2020,10.0,Y_LT20,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,9.0,Y_LT20,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,14.0,Y_LT20,CZ,Czechy,C,Czech Republic
2020-07-06,2020,69.0,Y40-59,LV,Łotwa,C,Latvia
2020-07-06,2020,6.0,Y40-59,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,93.0,Y40-59,LT,Litwa,C,Lithuania
2020-07-06,2020,0.0,UNK,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,0.0,UNK,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,0.0,UNK,CY,Cypr,C,Cyprus
2020-07-06,2020,0.0,UNK,CZ,Czechy,C,Czech Republic
2020-07-06,2020,0.0,UNK,GE,Niemcy,C,Germany
2020-07-06,2020,0.0,UNK,DK,Dania,C,Denmark
2020-07-06,2020,0.0,UNK,EE,Estonia,C,Estonia
2020-07-06,2020,1.0,UNK,EL,Grecja,C,Greece
2020-07-06,2020,2.0,UNK,ES,Hiszpania,C,Spain
2020-07-06,2020,0.0,UNK,FI,Finlandia,C,Finland
2020-07-06,2020,71.0,UNK,FR,Francja,C,France
2020-07-06,2020,0.0,UNK,HR,Chorwacja,C,Croatia
2020-07-06,2020,0.0,UNK,HU,Węgry,C,Hungary
2020-07-06,2020,0.0,UNK,IS,Islandia,C,Iceland
2020-07-06,2020,0.0,UNK,IT,Włochy,C,Italy
2020-07-06,2020,0.0,UNK,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,0.0,UNK,LT,Litwa,C,Lithuania
2020-07-06,2020,0.0,UNK,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,0.0,UNK,LV,Łotwa,C,Latvia
2020-07-06,2020,0.0,UNK,ME,Montegegro,C,Montegegro
2020-07-06,2020,0.0,UNK,MT,Malta,C,Malta
2020-07-06,2020,0.0,UNK,NL,Holandia,C,Netherlands
2020-07-06,2020,0.0,UNK,NO,Norwegia,C,Norway
2020-07-06,2020,0.0,UNK,PL,Polska,C,Poland
2020-07-06,2020,0.0,UNK,PT,Portugalia,C,Portugal
2020-07-06,2020,0.0,UNK,BE,Belgia,C,Belgium
2020-07-06,2020,0.0,UNK,RO,Rumunia,C,Romania
2020-07-06,2020,0.0,UNK,AT,Austria,C,Austria
2020-07-06,2020,10398.0,TOTAL,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,271.0,TOTAL,EE,Estonia,C,Estonia
2020-07-06,2020,2671.0,TOTAL,EL,Grecja,C,Greece
2020-07-06,2020,7616.0,TOTAL,ES,Hiszpania,C,Spain
2020-07-06,2020,996.0,TOTAL,FI,Finlandia,C,Finland
2020-07-06,2020,10283.0,TOTAL,FR,Francja,C,France
2020-07-06,2020,969.0,TOTAL,HR,Chorwacja,C,Croatia
2020-07-06,2020,2314.0,TOTAL,HU,Węgry,C,Hungary
2020-07-06,2020,477.0,TOTAL,IE,Irlandia,C,Ireland
2020-07-06,2020,35.0,TOTAL,IS,Islandia,C,Iceland
2020-07-06,2020,12396.0,TOTAL,IT,Włochy,C,Italy
2020-07-06,2020,9.0,TOTAL,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,689.0,TOTAL,LT,Litwa,C,Lithuania
2020-07-06,2020,70.0,TOTAL,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,516.0,TOTAL,LV,Łotwa,C,Latvia
2020-07-06,2020,154.0,TOTAL,ME,Montegegro,C,Montegegro
2020-07-06,2020,69.0,TOTAL,MT,Malta,C,Malta
2020-07-06,2020,2638.0,TOTAL,NL,Holandia,C,Netherlands
2020-07-06,2020,697.0,TOTAL,NO,Norwegia,C,Norway
2020-07-06,2020,7657.0,TOTAL,PL,Polska,C,Poland
2020-07-06,2020,2058.0,TOTAL,PT,Portugalia,C,Portugal
2020-07-06,2020,5288.0,TOTAL,RO,Rumunia,C,Romania
2020-07-06,2020,2315.0,TOTAL,RS,Serbia,C,Serbia
2020-07-06,2020,1565.0,TOTAL,SE,Szwecja,C,Sweden
2020-07-06,2020,371.0,TOTAL,SI,Słowenia,C,Slovenia
2020-07-06,2020,982.0,TOTAL,SK,Słowacja,C,Slovakia
2020-07-06,2020,0.0,UNK,AL,Albania,C,Albania
2020-07-06,2020,1.0,UNK,RS,Serbia,C,Serbia
2020-07-06,2020,0.0,UNK,SE,Szwecja,C,Sweden
2020-07-06,2020,0.0,UNK,SI,Słowenia,C,Slovenia
2020-07-06,2020,85.0,Y20-39,RO,Rumunia,C,Romania
2020-07-06,2020,39.0,Y20-39,RS,Serbia,C,Serbia
2020-07-06,2020,27.0,Y20-39,SE,Szwecja,C,Sweden
2020-07-06,2020,4.0,Y20-39,SI,Słowenia,C,Slovenia
2020-07-06,2020,29.0,Y20-39,SK,Słowacja,C,Slovakia
2020-07-06,2020,196.0,Y20-39,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,56.0,Y40-59,AL,Albania,C,Albania
2020-07-06,2020,134.0,Y40-59,AT,Austria,C,Austria
2020-07-06,2020,157.0,Y40-59,BE,Belgia,C,Belgium
2020-07-06,2020,261.0,Y40-59,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,90.0,Y40-59,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,13.0,Y40-59,CY,Cypr,C,Cyprus
2020-07-06,2020,196.0,Y40-59,CZ,Czechy,C,Czech Republic
2020-07-06,2020,1377.0,Y40-59,GE,Niemcy,C,Germany
2020-07-06,2020,78.0,Y40-59,DK,Dania,C,Denmark
2020-07-06,2020,48.0,Y40-59,EE,Estonia,C,Estonia
2020-07-06,2020,172.0,Y40-59,EL,Grecja,C,Greece
2020-07-06,2020,610.0,Y40-59,ES,Hiszpania,C,Spain
2020-07-06,2020,64.0,Y40-59,FI,Finlandia,C,Finland
2020-07-06,2020,900.0,Y40-59,FR,Francja,C,France
2020-07-06,2020,77.0,Y40-59,HR,Chorwacja,C,Croatia
2020-07-06,2020,249.0,Y40-59,HU,Węgry,C,Hungary
2020-07-06,2020,4.0,Y40-59,IS,Islandia,C,Iceland
2020-07-06,2020,747.0,Y40-59,IT,Włochy,C,Italy
2020-07-06,2020,1.0,Y40-59,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,32.0,Y20-39,PT,Portugalia,C,Portugal
2020-07-06,2020,220.0,Y20-39,PL,Polska,C,Poland
2020-07-06,2020,14.0,Y20-39,NO,Norwegia,C,Norway
2020-07-06,2020,30.0,Y20-39,NL,Holandia,C,Netherlands
2020-07-06,2020,0.0,UNK,SK,Słowacja,C,Slovakia
2020-07-06,2020,1.0,UNK,UK,Wielka Brytania,C,United Kingdom
2020-07-06,2020,10.0,Y20-39,AL,Albania,C,Albania
2020-07-06,2020,16.0,Y20-39,AT,Austria,C,Austria
2020-07-06,2020,25.0,Y20-39,BE,Belgia,C,Belgium
2020-07-06,2020,30.0,Y20-39,BG,Bułgaria,C,Bulgaria
2020-07-06,2020,18.0,Y20-39,CH,Szwajcaria,C,Switzerland
2020-07-06,2020,2.0,Y20-39,CY,Cypr,C,Cyprus
2020-07-06,2020,34.0,Y20-39,CZ,Czechy,C,Czech Republic
2020-07-06,2020,213.0,Y20-39,GE,Niemcy,C,Germany
2020-07-06,2020,17.0,Y20-39,DK,Dania,C,Denmark
2020-07-06,2020,2.0,Y20-39,EE,Estonia,C,Estonia
2020-07-06,2020,16452.0,TOTAL,GE,Niemcy,C,Germany
2020-07-06,2020,19.0,Y20-39,EL,Grecja,C,Greece
2020-07-06,2020,9.0,Y20-39,FI,Finlandia,C,Finland
2020-07-06,2020,190.0,Y20-39,FR,Francja,C,France
2020-07-06,2020,10.0,Y20-39,HR,Chorwacja,C,Croatia
2020-07-06,2020,33.0,Y20-39,HU,Węgry,C,Hungary
2020-07-06,2020,1.0,Y20-39,IS,Islandia,C,Iceland
2020-07-06,2020,93.0,Y20-39,IT,Włochy,C,Italy
2020-07-06,2020,0.0,Y20-39,LI,Liechenstein,C,Liechenstein
2020-07-06,2020,20.0,Y20-39,LT,Litwa,C,Lithuania
2020-07-06,2020,0.0,Y20-39,LU,Luksemburg,C,Luxembourg
2020-07-06,2020,7.0,Y20-39,LV,Łotwa,C,Latvia
2020-07-06,2020,5.0,Y20-39,ME,Montegegro,C,Montegegro
2020-07-06,2020,0.0,Y20-39,MT,Malta,C,Malta
2020-07-06,2020,78.0,Y20-39,ES,Hiszpania,C,Spain
2020-07-06,2020,626.0,TOTAL,PL21,małopolskie,W,
2020-07-13,2020,174.0,Y40-59,CZ,Czechy,C,Czech Republic
2020-07-13,2020,8.0,Y_LT20,SK,Słowacja,C,Slovakia
2020-07-13,2020,636.0,TOTAL,PL41,wielkopolskie,W,
2020-07-13,2020,917.0,TOTAL,PL22,śląskie,W,
2020-07-13,2020,602.0,TOTAL,PL21,małopolskie,W,
2020-07-13,2020,458.0,TOTAL,AL,Albania,C,Albania
2020-07-13,2020,1383.0,TOTAL,AT,Austria,C,Austria
2020-07-13,2020,1682.0,TOTAL,BE,Belgia,C,Belgium
2020-07-13,2020,2043.0,TOTAL,BG,Bułgaria,C,Bulgaria
2020-07-13,2020,110.0,TOTAL,CY,Cypr,C,Cyprus
2020-07-13,2020,330.0,TOTAL,PL42,zachodniopomorskie,W,
2020-07-13,2020,1999.0,TOTAL,CZ,Czechy,C,Czech Republic
2020-07-13,2020,957.0,TOTAL,DK,Dania,C,Denmark
2020-07-13,2020,276.0,TOTAL,EE,Estonia,C,Estonia
2020-07-13,2020,2304.0,TOTAL,EL,Grecja,C,Greece
2020-07-13,2020,7703.0,TOTAL,ES,Hiszpania,C,Spain
2020-07-13,2020,944.0,TOTAL,FI,Finlandia,C,Finland
2020-07-13,2020,10587.0,TOTAL,FR,Francja,C,France
2020-07-13,2020,919.0,TOTAL,HR,Chorwacja,C,Croatia
2020-07-13,2020,2173.0,TOTAL,HU,Węgry,C,Hungary
2020-07-13,2020,16168.0,TOTAL,GE,Niemcy,C,Germany
2020-07-13,2020,512.0,TOTAL,IE,Irlandia,C,Ireland
2020-07-13,2020,210.0,TOTAL,PL43,lubuskie,W,
2020-07-13,2020,186.0,TOTAL,PL52,opolskie,W,
2020-07-13,2020,0.0,UNK,PL62,warmińsko-mazurskie,W,
2020-07-13,2020,0.0,UNK,PL61,kujawsko-pomorskie,W,
2020-07-13,2020,0.0,UNK,PL52,opolskie,W,
2020-07-13,2020,0.0,UNK,PL51,dolnośląskie,W,
2020-07-13,2020,0.0,UNK,PL43,lubuskie,W,
2020-07-13,2020,0.0,UNK,PL42,zachodniopomorskie,W,
2020-07-13,2020,0.0,UNK,PL41,wielkopolskie,W,
2020-07-13,2020,0.0,UNK,PL22,śląskie,W,
2020-07-13,2020,558.0,TOTAL,PL51,dolnośląskie,W,
2020-07-13,2020,0.0,UNK,PL21,małopolskie,W,
2020-07-13,2020,210.0,TOTAL,PL84,podlaskie,W,
2020-07-13,2020,352.0,TOTAL,PL82,podkarpackie,W,
2020-07-13,2020,391.0,TOTAL,PL81,lubelskie,W,
2020-07-13,2020,267.0,TOTAL,PL72,świętokrzyskie,W,
2020-07-13,2020,566.0,TOTAL,PL71,łódzkie,W,
2020-07-13,2020,420.0,TOTAL,PL63,pomorskie,W,
2020-07-13,2020,265.0,TOTAL,PL62,warmińsko-mazurskie,W,
2020-07-13,2020,367.0,TOTAL,PL61,kujawsko-pomorskie,W,
2020-07-13,2020,1032.0,TOTAL,PL9,mazowieckie,W,
2020-07-13,2020,0.0,UNK,PL63,pomorskie,W,
2020-07-13,2020,46.0,TOTAL,IS,Islandia,C,Iceland
2020-07-13,2020,2.0,TOTAL,LI,Liechenstein,C,Liechenstein
2020-07-13,2020,0.0,UNK,GE,Niemcy,C,Germany
2020-07-13,2020,0.0,UNK,DK,Dania,C,Denmark
2020-07-13,2020,0.0,UNK,EE,Estonia,C,Estonia
2020-07-13,2020,1.0,UNK,EL,Grecja,C,Greece
2020-07-13,2020,1.0,UNK,ES,Hiszpania,C,Spain
2020-07-13,2020,0.0,UNK,FI,Finlandia,C,Finland
2020-07-13,2020,75.0,UNK,FR,Francja,C,France
2020-07-13,2020,0.0,UNK,HR,Chorwacja,C,Croatia
2020-07-13,2020,0.0,UNK,CZ,Czechy,C,Czech Republic
2020-07-13,2020,0.0,UNK,HU,Węgry,C,Hungary
2020-07-13,2020,0.0,UNK,IT,Włochy,C,Italy
2020-07-13,2020,0.0,UNK,LI,Liechenstein,C,Liechenstein
2020-07-13,2020,0.0,UNK,LT,Litwa,C,Lithuania
2020-07-13,2020,0.0,UNK,LU,Luksemburg,C,Luxembourg
2020-07-13,2020,0.0,UNK,LV,Łotwa,C,Latvia
2020-07-13,2020,0.0,UNK,ME,Montegegro,C,Montegegro
2020-07-13,2020,0.0,UNK,MT,Malta,C,Malta
2020-07-13,2020,0.0,UNK,NL,Holandia,C,Netherlands
2020-07-13,2020,0.0,UNK,IS,Islandia,C,Iceland
2020-07-13,2020,11484.0,TOTAL,IT,Włochy,C,Italy
2020-07-13,2020,0.0,UNK,CY,Cypr,C,Cyprus
2020-07-13,2020,0.0,UNK,BG,Bułgaria,C,Bulgaria
2020-07-13,2020,703.0,TOTAL,LT,Litwa,C,Lithuania
2020-07-13,2020,73.0,TOTAL,LU,Luksemburg,C,Luxembourg
2020-07-13,2020,472.0,TOTAL,LV,Łotwa,C,Latvia
2020-07-13,2020,137.0,TOTAL,ME,Montegegro,C,Montegegro
2020-07-13,2020,62.0,TOTAL,MT,Malta,C,Malta
2020-07-13,2020,2619.0,TOTAL,NL,Holandia,C,Netherlands
2020-07-13,2020,667.0,TOTAL,NO,Norwegia,C,Norway
2020-07-13,2020,7309.0,TOTAL,PL,Polska,C,Poland
2020-07-13,2020,0.0,UNK,CH,Szwajcaria,C,Switzerland
2020-07-13,2020,2230.0,TOTAL,PT,Portugalia,C,Portugal
2020-07-13,2020,2200.0,TOTAL,RS,Serbia,C,Serbia
2020-07-13,2020,1571.0,TOTAL,SE,Szwecja,C,Sweden
2020-07-13,2020,328.0,TOTAL,SI,Słowenia,C,Slovenia
2020-07-13,2020,973.0,TOTAL,SK,Słowacja,C,Slovakia
2020-07-13,2020,9927.0,TOTAL,UK,Wielka Brytania,C,United Kingdom
2020-07-13,2020,0.0,UNK,AL,Albania,C,Albania
2020-07-13,2020,0.0,UNK,AT,Austria,C,Austria
2020-07-13,2020,0.0,UNK,BE,Belgia,C,Belgium
2020-07-13,2020,4900.0,TOTAL,RO,Rumunia,C,Romania
2020-07-13,2020,0.0,UNK,NO,Norwegia,C,Norway
2020-07-13,2020,0.0,UNK,PL71,łódzkie,W,
2020-07-13,2020,0.0,UNK,PL81,lubelskie,W,
2020-07-13,2020,234.0,Y_GE80,PL71,łódzkie,W,
2020-07-13,2020,173.0,Y_GE80,PL63,pomorskie,W,
