location,geo_type,transportation_type,country,date,mobility
Katowice,city,driving,Polska,2021-02-26,99.32
Katowice,city,walking,Polska,2021-02-26,111.77
Katowice,city,driving,Polska,2021-02-27,79.93
Katowice,city,walking,Polska,2021-02-27,86.22
Katowice,city,driving,Polska,2021-02-28,74.14
Katowice,city,walking,Polska,2021-02-28,76.11
Katowice,city,driving,Polska,2021-03-01,88.02
Katowice,city,walking,Polska,2021-03-01,98.83
Katowice,city,driving,Polska,2021-03-02,86.94
Katowice,city,walking,Polska,2021-03-02,96.58
Katowice,city,driving,Polska,2021-03-03,91.21
Katowice,city,walking,Polska,2021-03-03,106.16
Katowice,city,driving,Polska,2021-03-04,87.97
Katowice,city,walking,Polska,2021-03-04,90.96
Katowice,city,driving,Polska,2021-03-05,95.26
Katowice,city,walking,Polska,2021-03-05,93.99
Katowice,city,driving,Polska,2021-03-06,78.25
Katowice,city,walking,Polska,2021-03-06,96.09
Katowice,city,driving,Polska,2021-03-07,73.83
Katowice,city,walking,Polska,2021-03-07,78.85
Katowice,city,driving,Polska,2021-03-08,86.46
Katowice,city,walking,Polska,2021-03-08,103.47
Katowice,city,driving,Polska,2021-03-09,88.52
Katowice,city,walking,Polska,2021-03-09,92.72
Katowice,city,driving,Polska,2021-03-10,97.93
Katowice,city,walking,Polska,2021-03-10,100.1
Katowice,city,driving,Polska,2021-03-11,90.21
Katowice,city,walking,Polska,2021-03-11,93.16
Katowice,city,driving,Polska,2021-03-12,
Katowice,city,walking,Polska,2021-03-12,
Katowice,city,driving,Polska,2021-03-13,81.42
Katowice,city,walking,Polska,2021-03-13,97.66
Katowice,city,driving,Polska,2021-03-14,69.13
Katowice,city,walking,Polska,2021-03-14,75.04
Katowice,city,driving,Polska,2021-03-15,84.66
Katowice,city,walking,Polska,2021-03-15,86.76
Katowice,city,driving,Polska,2021-03-16,85.57
Katowice,city,walking,Polska,2021-03-16,87.45
Katowice,city,driving,Polska,2021-03-17,87.03
Katowice,city,walking,Polska,2021-03-17,81.73
Katowice,city,driving,Polska,2021-03-18,88.28
Katowice,city,walking,Polska,2021-03-18,84.37
Katowice,city,driving,Polska,2021-03-19,90.86
Katowice,city,walking,Polska,2021-03-19,98.24
Katowice,city,driving,Polska,2021-03-20,71.13
Katowice,city,walking,Polska,2021-03-20,82.46
Katowice,city,driving,Polska,2021-03-21,59.21
Katowice,city,walking,Polska,2021-03-21,53.1
Katowice,city,driving,Polska,2021-03-22,76.63
Katowice,city,walking,Polska,2021-03-22,84.51
Katowice,city,driving,Polska,2021-03-23,80.51
Katowice,city,walking,Polska,2021-03-23,82.8
Katowice,city,driving,Polska,2021-03-24,79.86
Katowice,city,walking,Polska,2021-03-24,77.43
Katowice,city,driving,Polska,2021-03-25,80.34
Katowice,city,walking,Polska,2021-03-25,85.05
Katowice,city,driving,Polska,2021-03-26,87.19
Katowice,city,walking,Polska,2021-03-26,106.4
Katowice,city,driving,Polska,2021-03-27,68.01
Katowice,city,walking,Polska,2021-03-27,78.99
Katowice,city,driving,Polska,2021-03-28,61.79
Katowice,city,walking,Polska,2021-03-28,81.83
Katowice,city,driving,Polska,2021-03-29,75.24
Katowice,city,walking,Polska,2021-03-29,80.61
Katowice,city,driving,Polska,2021-03-30,75.93
Katowice,city,walking,Polska,2021-03-30,85.98
Katowice,city,driving,Polska,2021-03-31,86.66
Katowice,city,walking,Polska,2021-03-31,107.08
Katowice,city,driving,Polska,2021-04-01,84.38
Katowice,city,walking,Polska,2021-04-01,95.8
Katowice,city,driving,Polska,2021-04-02,70.4
Katowice,city,walking,Polska,2021-04-02,68.59
Katowice,city,driving,Polska,2021-04-03,44.22
Katowice,city,walking,Polska,2021-04-03,42.55
Katowice,city,driving,Polska,2021-04-04,40.08
Katowice,city,walking,Polska,2021-04-04,40.11
Katowice,city,driving,Polska,2021-04-05,61.13
Katowice,city,walking,Polska,2021-04-05,65.66
Katowice,city,driving,Polska,2021-04-06,86.86
Katowice,city,walking,Polska,2021-04-06,81.58
Katowice,city,driving,Polska,2021-04-07,85.05
Katowice,city,walking,Polska,2021-04-07,81.68
Katowice,city,driving,Polska,2021-04-08,88.2
Katowice,city,walking,Polska,2021-04-08,83.68
Katowice,city,driving,Polska,2021-04-09,101.24
Katowice,city,walking,Polska,2021-04-09,100.44
Katowice,city,driving,Polska,2021-04-10,87.21
Katowice,city,walking,Polska,2021-04-10,116.22
Katowice,city,driving,Polska,2021-04-11,78.38
Katowice,city,walking,Polska,2021-04-11,86.57
Katowice,city,driving,Polska,2021-04-12,83.01
Katowice,city,walking,Polska,2021-04-12,96.04
Katowice,city,driving,Polska,2021-04-13,82.37
Katowice,city,walking,Polska,2021-04-13,80.46
Katowice,city,driving,Polska,2021-04-14,83.28
Katowice,city,walking,Polska,2021-04-14,83.73
Katowice,city,driving,Polska,2021-04-15,81.62
Katowice,city,walking,Polska,2021-04-15,82.36
Katowice,city,driving,Polska,2021-04-16,87.53
Katowice,city,walking,Polska,2021-04-16,87.05
Katowice,city,driving,Polska,2021-04-17,71.2
Katowice,city,walking,Polska,2021-04-17,75.04
Katowice,city,driving,Polska,2021-04-18,68.09
Katowice,city,walking,Polska,2021-04-18,72.79
Katowice,city,driving,Polska,2021-04-19,86.28
Katowice,city,walking,Polska,2021-04-19,95.46
Katowice,city,driving,Polska,2021-04-20,90.63
Katowice,city,walking,Polska,2021-04-20,104.25
Katowice,city,driving,Polska,2021-04-21,93.89
Katowice,city,walking,Polska,2021-04-21,90.28
Katowice,city,driving,Polska,2021-04-22,95.52
Katowice,city,walking,Polska,2021-04-22,99.9
Katowice,city,driving,Polska,2021-04-23,98.33
Katowice,city,walking,Polska,2021-04-23,99.41
Katowice,city,driving,Polska,2021-04-24,80.09
Katowice,city,walking,Polska,2021-04-24,100.24
Katowice,city,driving,Polska,2021-04-25,75.73
Katowice,city,walking,Polska,2021-04-25,76.16
Katowice,city,driving,Polska,2021-04-26,93.48
Katowice,city,walking,Polska,2021-04-26,99.22
Katowice,city,driving,Polska,2021-04-27,99.46
Katowice,city,walking,Polska,2021-04-27,104.45
Katowice,city,driving,Polska,2021-04-28,99.59
Katowice,city,walking,Polska,2021-04-28,100.15
Katowice,city,driving,Polska,2021-04-29,105.3
Katowice,city,walking,Polska,2021-04-29,104.01
Katowice,city,driving,Polska,2021-04-30,116.78
Katowice,city,walking,Polska,2021-04-30,118.56
Katowice,city,driving,Polska,2021-05-01,69.57
Katowice,city,walking,Polska,2021-05-01,77.82
Katowice,city,driving,Polska,2021-05-02,62.02
Katowice,city,walking,Polska,2021-05-02,57.55
Katowice,city,driving,Polska,2021-05-03,82.33
Katowice,city,walking,Polska,2021-05-03,86.27
Katowice,city,driving,Polska,2021-05-04,102.48
Katowice,city,walking,Polska,2021-05-04,103.96
Katowice,city,driving,Polska,2021-05-05,103.4
Katowice,city,walking,Polska,2021-05-05,110.26
Katowice,city,driving,Polska,2021-05-06,108.81
Katowice,city,walking,Polska,2021-05-06,114.7
Katowice,city,driving,Polska,2021-05-07,112.25
Katowice,city,walking,Polska,2021-05-07,113.29
Katowice,city,driving,Polska,2021-05-08,91.92
Katowice,city,walking,Polska,2021-05-08,102.0
Katowice,city,driving,Polska,2021-05-09,101.38
Katowice,city,walking,Polska,2021-05-09,120.91
Katowice,city,driving,Polska,2021-05-10,105.7
Katowice,city,walking,Polska,2021-05-10,118.81
Katowice,city,driving,Polska,2021-05-11,113.83
Katowice,city,walking,Polska,2021-05-11,132.14
Katowice,city,driving,Polska,2021-05-12,114.64
Katowice,city,walking,Polska,2021-05-12,141.91
Katowice,city,driving,Polska,2021-05-13,119.0
Katowice,city,walking,Polska,2021-05-13,119.2
Katowice,city,driving,Polska,2021-05-14,118.99
Katowice,city,walking,Polska,2021-05-14,127.89
Katowice,city,driving,Polska,2021-05-15,92.84
Katowice,city,walking,Polska,2021-05-15,124.04
Katowice,city,driving,Polska,2021-05-16,90.99
Katowice,city,walking,Polska,2021-05-16,93.99
Katowice,city,driving,Polska,2021-05-17,118.68
Katowice,city,walking,Polska,2021-05-17,113.58
Katowice,city,driving,Polska,2021-05-18,121.59
Katowice,city,walking,Polska,2021-05-18,123.69
Katowice,city,driving,Polska,2021-05-19,112.49
Katowice,city,walking,Polska,2021-05-19,120.57
Katowice,city,driving,Polska,2021-05-20,114.35
Katowice,city,walking,Polska,2021-05-20,125.84
Katowice,city,driving,Polska,2021-05-21,117.87
Katowice,city,walking,Polska,2021-05-21,137.32
Kraków,city,driving,Polska,2020-01-13,100.0
Kraków,city,walking,Polska,2020-01-13,100.0
Kraków,city,driving,Polska,2020-01-14,99.58
Kraków,city,walking,Polska,2020-01-14,94.39
Kraków,city,driving,Polska,2020-01-15,99.92
Kraków,city,walking,Polska,2020-01-15,98.16
Kraków,city,driving,Polska,2020-01-16,111.19
Kraków,city,walking,Polska,2020-01-16,107.85
Kraków,city,driving,Polska,2020-01-17,138.2
Kraków,city,walking,Polska,2020-01-17,132.47
Kraków,city,driving,Polska,2020-01-18,114.01
Kraków,city,walking,Polska,2020-01-18,149.87
Kraków,city,driving,Polska,2020-01-19,96.72
Kraków,city,walking,Polska,2020-01-19,116.29
Kraków,city,driving,Polska,2020-01-20,105.7
Kraków,city,walking,Polska,2020-01-20,113.31
Kraków,city,driving,Polska,2020-01-21,107.22
Kraków,city,walking,Polska,2020-01-21,109.04
Kraków,city,driving,Polska,2020-01-22,96.78
Kraków,city,walking,Polska,2020-01-22,94.57
Kraków,city,driving,Polska,2020-01-23,104.22
Kraków,city,walking,Polska,2020-01-23,109.6
Kraków,city,driving,Polska,2020-01-24,130.32
Kraków,city,walking,Polska,2020-01-24,136.66
Kraków,city,driving,Polska,2020-01-25,107.11
Kraków,city,walking,Polska,2020-01-25,137.42
Kraków,city,driving,Polska,2020-01-26,93.34
Kraków,city,walking,Polska,2020-01-26,103.26
Kraków,city,driving,Polska,2020-01-27,100.98
Kraków,city,walking,Polska,2020-01-27,108.8
Kraków,city,driving,Polska,2020-01-28,93.16
Kraków,city,walking,Polska,2020-01-28,98.3
Kraków,city,driving,Polska,2020-01-29,88.87
Kraków,city,walking,Polska,2020-01-29,92.14
Kraków,city,driving,Polska,2020-01-30,96.61
Kraków,city,walking,Polska,2020-01-30,104.03
Kraków,city,driving,Polska,2020-01-31,112.53
Kraków,city,walking,Polska,2020-01-31,138.56
Kraków,city,driving,Polska,2020-02-01,99.75
Kraków,city,walking,Polska,2020-02-01,149.64
Kraków,city,driving,Polska,2020-02-02,92.24
Kraków,city,walking,Polska,2020-02-02,123.76
Kraków,city,driving,Polska,2020-02-03,100.52
Kraków,city,walking,Polska,2020-02-03,114.91
Kraków,city,driving,Polska,2020-02-04,93.18
Kraków,city,walking,Polska,2020-02-04,103.82
Kraków,city,driving,Polska,2020-02-05,93.95
Kraków,city,walking,Polska,2020-02-05,106.12
Kraków,city,driving,Polska,2020-02-06,95.01
Kraków,city,walking,Polska,2020-02-06,108.34
Kraków,city,driving,Polska,2020-02-07,114.41
Kraków,city,walking,Polska,2020-02-07,138.34
Kraków,city,driving,Polska,2020-02-08,116.17
Kraków,city,walking,Polska,2020-02-08,154.78
Kraków,city,driving,Polska,2020-02-09,99.1
Kraków,city,walking,Polska,2020-02-09,116.8
Kraków,city,driving,Polska,2020-02-10,106.75
Kraków,city,walking,Polska,2020-02-10,109.17
Kraków,city,driving,Polska,2020-02-11,103.04
Kraków,city,walking,Polska,2020-02-11,109.41
Kraków,city,driving,Polska,2020-02-12,105.81
Kraków,city,walking,Polska,2020-02-12,110.2
Kraków,city,driving,Polska,2020-02-13,118.23
Kraków,city,walking,Polska,2020-02-13,128.88
Kraków,city,driving,Polska,2020-02-14,148.97
Kraków,city,walking,Polska,2020-02-14,175.09
Kraków,city,driving,Polska,2020-02-15,134.94
Kraków,city,walking,Polska,2020-02-15,183.38
Kraków,city,driving,Polska,2020-02-16,112.62
Kraków,city,walking,Polska,2020-02-16,135.96
Kraków,city,driving,Polska,2020-02-17,115.52
Kraków,city,walking,Polska,2020-02-17,134.61
Kraków,city,driving,Polska,2020-02-18,112.75
Kraków,city,walking,Polska,2020-02-18,140.46
Kraków,city,driving,Polska,2020-02-19,116.75
Kraków,city,walking,Polska,2020-02-19,142.5
Kraków,city,driving,Polska,2020-02-20,117.87
Kraków,city,walking,Polska,2020-02-20,141.49
Kraków,city,driving,Polska,2020-02-21,136.36
Kraków,city,walking,Polska,2020-02-21,153.14
Kraków,city,driving,Polska,2020-02-22,121.04
Kraków,city,walking,Polska,2020-02-22,168.74
Kraków,city,driving,Polska,2020-02-23,104.06
Kraków,city,walking,Polska,2020-02-23,118.09
Kraków,city,driving,Polska,2020-02-24,109.72
Kraków,city,walking,Polska,2020-02-24,129.2
Kraków,city,driving,Polska,2020-02-25,111.59
Kraków,city,walking,Polska,2020-02-25,138.29
Kraków,city,driving,Polska,2020-02-26,106.9
Kraków,city,walking,Polska,2020-02-26,126.91
Kraków,city,driving,Polska,2020-02-27,114.62
Kraków,city,walking,Polska,2020-02-27,138.7
Kraków,city,driving,Polska,2020-02-28,141.84
Kraków,city,walking,Polska,2020-02-28,181.47
Kraków,city,driving,Polska,2020-02-29,115.63
Kraków,city,walking,Polska,2020-02-29,186.04
Kraków,city,driving,Polska,2020-03-01,98.9
Kraków,city,walking,Polska,2020-03-01,128.96
Kraków,city,driving,Polska,2020-03-02,105.61
Kraków,city,walking,Polska,2020-03-02,119.47
Kraków,city,driving,Polska,2020-03-03,104.12
Kraków,city,walking,Polska,2020-03-03,119.29
Kraków,city,driving,Polska,2020-03-04,98.53
Kraków,city,walking,Polska,2020-03-04,106.26
Kraków,city,driving,Polska,2020-03-05,105.68
Kraków,city,walking,Polska,2020-03-05,127.92
Kraków,city,driving,Polska,2020-03-06,123.58
Kraków,city,walking,Polska,2020-03-06,158.68
Kraków,city,driving,Polska,2020-03-07,108.49
Kraków,city,walking,Polska,2020-03-07,162.77
Kraków,city,driving,Polska,2020-03-08,99.75
Kraków,city,walking,Polska,2020-03-08,132.52
Kraków,city,driving,Polska,2020-03-09,98.52
Kraków,city,walking,Polska,2020-03-09,113.44
Kraków,city,driving,Polska,2020-03-10,94.2
Kraków,city,walking,Polska,2020-03-10,108.3
Kraków,city,driving,Polska,2020-03-11,90.51
Kraków,city,walking,Polska,2020-03-11,99.35
Kraków,city,driving,Polska,2020-03-12,80.43
Kraków,city,walking,Polska,2020-03-12,97.84
Kraków,city,driving,Polska,2020-03-13,64.81
Kraków,city,walking,Polska,2020-03-13,76.7
Kraków,city,driving,Polska,2020-03-14,42.82
Kraków,city,walking,Polska,2020-03-14,30.9
Kraków,city,driving,Polska,2020-03-15,29.66
Kraków,city,walking,Polska,2020-03-15,18.55
Kraków,city,driving,Polska,2020-03-16,30.21
Kraków,city,walking,Polska,2020-03-16,16.28
Kraków,city,driving,Polska,2020-03-17,29.23
Kraków,city,walking,Polska,2020-03-17,15.81
Kraków,city,driving,Polska,2020-03-18,30.35
Kraków,city,walking,Polska,2020-03-18,17.26
Kraków,city,driving,Polska,2020-03-19,28.52
Kraków,city,walking,Polska,2020-03-19,16.25
Kraków,city,driving,Polska,2020-03-20,25.99
Kraków,city,walking,Polska,2020-03-20,11.39
Kraków,city,driving,Polska,2020-03-21,20.67
Kraków,city,walking,Polska,2020-03-21,8.33
Kraków,city,driving,Polska,2020-03-22,19.57
Kraków,city,walking,Polska,2020-03-22,8.21
Kraków,city,driving,Polska,2020-03-23,23.22
Kraków,city,walking,Polska,2020-03-23,10.29
Kraków,city,driving,Polska,2020-03-24,24.33
Kraków,city,walking,Polska,2020-03-24,10.31
Kraków,city,driving,Polska,2020-03-25,20.74
Kraków,city,walking,Polska,2020-03-25,8.41
Kraków,city,driving,Polska,2020-03-26,22.93
Kraków,city,walking,Polska,2020-03-26,9.31
Kraków,city,driving,Polska,2020-03-27,25.16
Kraków,city,walking,Polska,2020-03-27,11.29
Kraków,city,driving,Polska,2020-03-28,20.76
Kraków,city,walking,Polska,2020-03-28,10.71
Kraków,city,driving,Polska,2020-03-29,18.63
Kraków,city,walking,Polska,2020-03-29,8.19
Kraków,city,driving,Polska,2020-03-30,20.71
Kraków,city,walking,Polska,2020-03-30,8.5
Kraków,city,driving,Polska,2020-03-31,22.62
Kraków,city,walking,Polska,2020-03-31,8.95
Kraków,city,driving,Polska,2020-04-01,22.48
Kraków,city,walking,Polska,2020-04-01,7.76
Kraków,city,driving,Polska,2020-04-02,22.34
Kraków,city,walking,Polska,2020-04-02,9.25
Kraków,city,driving,Polska,2020-04-03,23.01
Kraków,city,walking,Polska,2020-04-03,9.17
Kraków,city,driving,Polska,2020-04-04,19.26
Kraków,city,walking,Polska,2020-04-04,7.27
Kraków,city,driving,Polska,2020-04-05,17.62
Kraków,city,walking,Polska,2020-04-05,7.11
Kraków,city,driving,Polska,2020-04-06,23.25
Kraków,city,walking,Polska,2020-04-06,9.07
Kraków,city,driving,Polska,2020-04-07,24.17
Kraków,city,walking,Polska,2020-04-07,11.34
Kraków,city,driving,Polska,2020-04-08,26.09
Kraków,city,walking,Polska,2020-04-08,10.24
Kraków,city,driving,Polska,2020-04-09,25.69
Kraków,city,walking,Polska,2020-04-09,10.84
Kraków,city,driving,Polska,2020-04-10,23.51
Kraków,city,walking,Polska,2020-04-10,8.78
Kraków,city,driving,Polska,2020-04-11,14.99
Kraków,city,walking,Polska,2020-04-11,7.62
Kraków,city,driving,Polska,2020-04-12,10.47
Kraków,city,walking,Polska,2020-04-12,4.96
Kraków,city,driving,Polska,2020-04-13,15.73
Kraków,city,walking,Polska,2020-04-13,6.59
Kraków,city,driving,Polska,2020-04-14,22.27
Kraków,city,walking,Polska,2020-04-14,8.15
Kraków,city,driving,Polska,2020-04-15,25.01
Kraków,city,walking,Polska,2020-04-15,10.68
Kraków,city,driving,Polska,2020-04-16,26.11
Kraków,city,walking,Polska,2020-04-16,11.48
Kraków,city,driving,Polska,2020-04-17,26.58
Kraków,city,walking,Polska,2020-04-17,9.65
Kraków,city,driving,Polska,2020-04-18,22.33
Kraków,city,walking,Polska,2020-04-18,11.36
Kraków,city,driving,Polska,2020-04-19,21.71
Kraków,city,walking,Polska,2020-04-19,8.95
Kraków,city,driving,Polska,2020-04-20,32.03
Kraków,city,walking,Polska,2020-04-20,14.91
Kraków,city,driving,Polska,2020-04-21,32.8
Kraków,city,walking,Polska,2020-04-21,15.82
Kraków,city,driving,Polska,2020-04-22,32.69
Kraków,city,walking,Polska,2020-04-22,15.67
Kraków,city,driving,Polska,2020-04-23,34.58
Kraków,city,walking,Polska,2020-04-23,17.54
Kraków,city,driving,Polska,2020-04-24,35.81
Kraków,city,walking,Polska,2020-04-24,17.55
Kraków,city,driving,Polska,2020-04-25,28.13
Kraków,city,walking,Polska,2020-04-25,11.82
Kraków,city,driving,Polska,2020-04-26,31.55
Kraków,city,walking,Polska,2020-04-26,14.55
Kraków,city,driving,Polska,2020-04-27,37.64
Kraków,city,walking,Polska,2020-04-27,17.92
Kraków,city,driving,Polska,2020-04-28,42.02
Kraków,city,walking,Polska,2020-04-28,22.27
Kraków,city,driving,Polska,2020-04-29,38.85
Kraków,city,walking,Polska,2020-04-29,15.91
Kraków,city,driving,Polska,2020-04-30,47.97
Kraków,city,walking,Polska,2020-04-30,19.5
Kraków,city,driving,Polska,2020-05-01,29.85
Kraków,city,walking,Polska,2020-05-01,13.11
Kraków,city,driving,Polska,2020-05-02,33.24
Kraków,city,walking,Polska,2020-05-02,18.19
Kraków,city,driving,Polska,2020-05-03,32.06
Kraków,city,walking,Polska,2020-05-03,13.28
Kraków,city,driving,Polska,2020-05-04,41.73
Kraków,city,walking,Polska,2020-05-04,20.05
Kraków,city,driving,Polska,2020-05-05,40.9
Kraków,city,walking,Polska,2020-05-05,18.74
Kraków,city,driving,Polska,2020-05-06,39.38
Kraków,city,walking,Polska,2020-05-06,13.34
Kraków,city,driving,Polska,2020-05-07,44.81
Kraków,city,walking,Polska,2020-05-07,20.31
Kraków,city,driving,Polska,2020-05-08,51.93
Kraków,city,walking,Polska,2020-05-08,25.82
Kraków,city,driving,Polska,2020-05-09,47.67
Kraków,city,walking,Polska,2020-05-09,28.07
Kraków,city,driving,Polska,2020-05-10,44.68
Kraków,city,walking,Polska,2020-05-10,23.22
Kraków,city,driving,Polska,2020-05-11,
Kraków,city,walking,Polska,2020-05-11,
Kraków,city,driving,Polska,2020-05-12,
Kraków,city,walking,Polska,2020-05-12,
Kraków,city,driving,Polska,2020-05-13,46.09
Kraków,city,walking,Polska,2020-05-13,19.33
Kraków,city,driving,Polska,2020-05-14,45.59
Kraków,city,walking,Polska,2020-05-14,16.47
Kraków,city,driving,Polska,2020-05-15,55.45
Kraków,city,walking,Polska,2020-05-15,19.19
Kraków,city,driving,Polska,2020-05-16,48.61
Kraków,city,walking,Polska,2020-05-16,27.78
