date,reproduction_rate,location
2020-06-27,1.4666,warmińsko-mazurskie
2020-06-28,1.6256,warmińsko-mazurskie
2020-06-29,1.5761,warmińsko-mazurskie
2020-06-30,1.5301,warmińsko-mazurskie
2020-07-01,1.1398,warmińsko-mazurskie
2020-07-02,1.4408,warmińsko-mazurskie
2020-07-03,1.2104,warmińsko-mazurskie
2020-07-04,1.3286,warmińsko-mazurskie
2020-07-05,1.1999,warmińsko-mazurskie
2020-07-06,1.1899,warmińsko-mazurskie
2020-07-07,1.1432,warmińsko-mazurskie
2020-07-08,0.8765,warmińsko-mazurskie
2020-07-09,0.5463,warmińsko-mazurskie
2020-07-10,0.4939,warmińsko-mazurskie
2020-07-11,0.4766,warmińsko-mazurskie
2020-07-12,0.4464,warmińsko-mazurskie
2020-07-13,0.5009,warmińsko-mazurskie
2020-07-14,0.464,warmińsko-mazurskie
2020-07-15,0.6102,warmińsko-mazurskie
2020-07-16,0.4658,warmińsko-mazurskie
2020-07-17,0.7946,warmińsko-mazurskie
2020-07-18,0.7601,warmińsko-mazurskie
2020-07-19,0.9037,warmińsko-mazurskie
2020-07-20,1.0678,warmińsko-mazurskie
2020-07-21,1.6321,warmińsko-mazurskie
2020-07-22,2.2358,warmińsko-mazurskie
2020-07-23,2.2907,warmińsko-mazurskie
2020-07-24,2.0464,warmińsko-mazurskie
2020-07-25,2.0381,warmińsko-mazurskie
2020-07-26,2.0213,warmińsko-mazurskie
2020-07-27,1.7344,warmińsko-mazurskie
2020-07-28,1.358,warmińsko-mazurskie
2020-07-29,0.7879,warmińsko-mazurskie
2020-07-30,0.9064,warmińsko-mazurskie
2020-07-31,1.0287,warmińsko-mazurskie
2020-08-01,1.4638,warmińsko-mazurskie
2020-08-02,1.4445,warmińsko-mazurskie
2020-08-03,1.4668,warmińsko-mazurskie
2020-08-04,1.3802,warmińsko-mazurskie
2020-08-05,1.5439,warmińsko-mazurskie
2020-08-06,1.6346,warmińsko-mazurskie
2020-08-07,1.6655,warmińsko-mazurskie
2020-08-08,1.6503,warmińsko-mazurskie
2020-08-09,1.9133,warmińsko-mazurskie
2020-08-10,1.9513,warmińsko-mazurskie
2020-08-11,2.2008,warmińsko-mazurskie
2020-08-12,2.1568,warmińsko-mazurskie
2020-08-13,1.979,warmińsko-mazurskie
2020-08-14,1.7783,warmińsko-mazurskie
2020-08-15,1.4179,warmińsko-mazurskie
2020-08-16,1.1337,warmińsko-mazurskie
2020-08-17,1.1738,warmińsko-mazurskie
2020-08-18,0.8994,warmińsko-mazurskie
2020-08-19,0.8145,warmińsko-mazurskie
2020-08-20,0.8521,warmińsko-mazurskie
2020-08-21,1.0106,warmińsko-mazurskie
2020-08-22,1.0453,warmińsko-mazurskie
2020-08-23,1.1687,warmińsko-mazurskie
2020-08-24,1.0761,warmińsko-mazurskie
2020-08-25,1.1905,warmińsko-mazurskie
2020-08-26,1.184,warmińsko-mazurskie
2020-08-27,1.4751,warmińsko-mazurskie
2020-08-28,1.3243,warmińsko-mazurskie
2020-08-29,1.2617,warmińsko-mazurskie
2020-08-30,1.1673,warmińsko-mazurskie
2020-08-31,1.1733,warmińsko-mazurskie
2020-09-01,1.0785,warmińsko-mazurskie
2020-09-02,1.0298,warmińsko-mazurskie
2020-09-03,0.7468,warmińsko-mazurskie
2020-09-04,0.7312,warmińsko-mazurskie
2020-09-05,0.7773,warmińsko-mazurskie
2020-09-06,0.7392,warmińsko-mazurskie
2020-09-07,0.8626,warmińsko-mazurskie
2020-09-08,0.8035,warmińsko-mazurskie
2020-09-09,0.8295,warmińsko-mazurskie
2020-09-10,0.8259,warmińsko-mazurskie
2020-09-11,0.8712,warmińsko-mazurskie
2020-09-12,0.9109,warmińsko-mazurskie
2020-09-13,0.9567,warmińsko-mazurskie
2020-09-14,0.8386,warmińsko-mazurskie
2020-09-15,1.0328,warmińsko-mazurskie
2020-09-16,0.9788,warmińsko-mazurskie
2020-09-17,1.1469,warmińsko-mazurskie
2020-09-18,1.2069,warmińsko-mazurskie
2020-09-19,1.2106,warmińsko-mazurskie
2020-09-20,1.2687,warmińsko-mazurskie
2020-09-21,1.3327,warmińsko-mazurskie
2020-09-22,1.2709,warmińsko-mazurskie
2020-09-23,1.4064,warmińsko-mazurskie
2020-09-24,1.2705,warmińsko-mazurskie
2020-09-25,1.6369,warmińsko-mazurskie
2020-09-26,1.6605,warmińsko-mazurskie
2020-09-27,1.8447,warmińsko-mazurskie
2020-09-28,1.8124,warmińsko-mazurskie
2020-09-29,1.8437,warmińsko-mazurskie
2020-09-30,1.831,warmińsko-mazurskie
2020-10-01,2.0184,warmińsko-mazurskie
2020-10-02,1.6254,warmińsko-mazurskie
2020-10-03,1.6253,warmińsko-mazurskie
2020-10-04,1.434,warmińsko-mazurskie
2020-10-05,1.4514,warmińsko-mazurskie
2020-10-06,1.3433,warmińsko-mazurskie
2020-10-07,1.4199,warmińsko-mazurskie
2020-10-08,1.3175,warmińsko-mazurskie
2020-10-09,1.33,warmińsko-mazurskie
2020-10-10,1.3446,warmińsko-mazurskie
2020-10-11,1.3658,warmińsko-mazurskie
2020-10-12,1.4251,warmińsko-mazurskie
2020-10-13,1.473,warmińsko-mazurskie
2020-10-14,1.4911,warmińsko-mazurskie
2020-10-15,1.5273,warmińsko-mazurskie
2020-10-16,1.5454,warmińsko-mazurskie
2020-10-17,1.5939,warmińsko-mazurskie
2020-10-18,1.6209,warmińsko-mazurskie
2020-10-19,1.6794,warmińsko-mazurskie
2020-10-20,1.694,warmińsko-mazurskie
2020-10-21,1.668,warmińsko-mazurskie
2020-10-22,1.6307,warmińsko-mazurskie
2020-10-23,1.6566,warmińsko-mazurskie
2020-10-24,1.6104,warmińsko-mazurskie
2020-10-25,1.5901,warmińsko-mazurskie
2020-10-26,1.6112,warmińsko-mazurskie
2020-10-27,1.6147,warmińsko-mazurskie
2020-10-28,1.5209,warmińsko-mazurskie
2020-10-29,1.5268,warmińsko-mazurskie
2020-10-30,1.5222,warmińsko-mazurskie
2020-10-31,1.5878,warmińsko-mazurskie
2020-11-01,1.5687,warmińsko-mazurskie
2020-11-02,1.5511,warmińsko-mazurskie
2020-11-03,1.5686,warmińsko-mazurskie
2020-11-04,1.527,warmińsko-mazurskie
2020-11-05,1.5059,warmińsko-mazurskie
2020-11-06,1.4693,warmińsko-mazurskie
2020-11-07,1.3516,warmińsko-mazurskie
2020-11-08,1.3033,warmińsko-mazurskie
2020-11-09,1.2822,warmińsko-mazurskie
2020-11-10,1.26,warmińsko-mazurskie
2020-11-11,1.2173,warmińsko-mazurskie
2020-11-12,1.2019,warmińsko-mazurskie
2020-11-13,1.1454,warmińsko-mazurskie
2020-11-14,1.1897,warmińsko-mazurskie
2020-11-15,1.2196,warmińsko-mazurskie
2020-11-16,1.2549,warmińsko-mazurskie
2020-11-17,1.1868,warmińsko-mazurskie
2020-11-18,1.1965,warmińsko-mazurskie
2020-11-19,1.1812,warmińsko-mazurskie
2020-11-20,1.212,warmińsko-mazurskie
2020-11-21,1.2081,warmińsko-mazurskie
2020-11-22,1.1899,warmińsko-mazurskie
2020-11-23,1.1273,warmińsko-mazurskie
2020-11-24,1.1192,warmińsko-mazurskie
2020-11-25,1.1151,warmińsko-mazurskie
2020-11-26,1.1269,warmińsko-mazurskie
2020-11-27,1.1068,warmińsko-mazurskie
2020-11-28,1.0489,warmińsko-mazurskie
2020-11-29,1.0,warmińsko-mazurskie
2020-11-30,0.9125,warmińsko-mazurskie
2020-12-01,0.9315,warmińsko-mazurskie
2020-12-02,0.9298,warmińsko-mazurskie
2020-12-03,0.9186,warmińsko-mazurskie
2020-12-04,0.9169,warmińsko-mazurskie
2020-12-05,0.8987,warmińsko-mazurskie
2020-12-06,0.9229,warmińsko-mazurskie
2020-12-07,0.908,warmińsko-mazurskie
2020-12-08,0.917,warmińsko-mazurskie
2020-12-09,0.9035,warmińsko-mazurskie
2020-12-10,0.892,warmińsko-mazurskie
2020-12-11,0.96,warmińsko-mazurskie
2020-12-12,0.9623,warmińsko-mazurskie
2020-12-13,0.9601,warmińsko-mazurskie
2020-12-14,0.9731,warmińsko-mazurskie
2020-12-15,0.9863,warmińsko-mazurskie
2020-12-16,1.0244,warmińsko-mazurskie
2020-12-17,1.0298,warmińsko-mazurskie
2020-12-18,0.9524,warmińsko-mazurskie
2020-12-19,0.9544,warmińsko-mazurskie
2020-12-20,0.9542,warmińsko-mazurskie
2020-12-21,0.9363,warmińsko-mazurskie
2020-12-22,0.9466,warmińsko-mazurskie
2020-12-23,0.9952,warmińsko-mazurskie
2020-12-24,0.9782,warmińsko-mazurskie
2020-12-25,0.9389,warmińsko-mazurskie
2020-12-26,0.8679,warmińsko-mazurskie
2020-12-27,0.7913,warmińsko-mazurskie
2020-12-28,0.7913,warmińsko-mazurskie
2020-12-29,0.8766,warmińsko-mazurskie
2020-12-30,0.9129,warmińsko-mazurskie
2020-12-31,0.9857,warmińsko-mazurskie
2021-01-01,1.0374,warmińsko-mazurskie
2021-01-02,1.0381,warmińsko-mazurskie
2021-01-03,1.0795,warmińsko-mazurskie
2021-01-04,1.0785,warmińsko-mazurskie
2021-01-05,1.0239,warmińsko-mazurskie
2021-01-06,1.0484,warmińsko-mazurskie
2021-01-07,0.9623,warmińsko-mazurskie
2021-01-08,0.8967,warmińsko-mazurskie
2021-01-09,1.0466,warmińsko-mazurskie
2021-01-10,1.0746,warmińsko-mazurskie
2021-01-11,1.0888,warmińsko-mazurskie
2021-01-12,1.0486,warmińsko-mazurskie
2021-01-13,0.9245,warmińsko-mazurskie
2021-01-14,0.9341,warmińsko-mazurskie
2021-01-15,0.9267,warmińsko-mazurskie
2021-01-16,0.849,warmińsko-mazurskie
2021-01-17,0.8103,warmińsko-mazurskie
2021-01-18,0.7925,warmińsko-mazurskie
2021-01-19,0.782,warmińsko-mazurskie
2021-01-20,0.7984,warmińsko-mazurskie
2021-01-21,0.7544,warmińsko-mazurskie
2021-01-22,0.8018,warmińsko-mazurskie
2021-01-23,0.776,warmińsko-mazurskie
2021-01-24,0.7578,warmińsko-mazurskie
2021-01-25,0.755,warmińsko-mazurskie
2021-01-26,0.7987,warmińsko-mazurskie
2021-01-27,0.7954,warmińsko-mazurskie
2021-01-28,0.8257,warmińsko-mazurskie
2021-01-29,0.8435,warmińsko-mazurskie
2021-01-30,0.8514,warmińsko-mazurskie
2021-01-31,0.8904,warmińsko-mazurskie
2021-02-01,0.8965,warmińsko-mazurskie
2021-02-02,0.912,warmińsko-mazurskie
2021-02-03,0.9404,warmińsko-mazurskie
2021-02-04,0.9807,warmińsko-mazurskie
2021-02-05,0.9673,warmińsko-mazurskie
2021-02-06,1.0163,warmińsko-mazurskie
2021-02-07,1.0031,warmińsko-mazurskie
2021-02-08,0.9986,warmińsko-mazurskie
2021-02-09,1.0526,warmińsko-mazurskie
2021-02-10,1.107,warmińsko-mazurskie
2021-02-11,1.0946,warmińsko-mazurskie
2021-02-12,1.1341,warmińsko-mazurskie
2021-02-13,1.1379,warmińsko-mazurskie
2021-02-14,1.1314,warmińsko-mazurskie
2021-02-15,1.1535,warmińsko-mazurskie
2021-02-16,1.1749,warmińsko-mazurskie
2021-02-17,1.206,warmińsko-mazurskie
2021-02-18,1.263,warmińsko-mazurskie
2021-02-19,1.279,warmińsko-mazurskie
2021-02-20,1.3031,warmińsko-mazurskie
2021-02-21,1.3217,warmińsko-mazurskie
2021-02-22,1.3138,warmińsko-mazurskie
2021-02-23,1.2858,warmińsko-mazurskie
2021-02-24,1.2692,warmińsko-mazurskie
2021-02-25,1.2253,warmińsko-mazurskie
2021-02-26,1.2399,warmińsko-mazurskie
2021-02-27,1.2461,warmińsko-mazurskie
2021-02-28,1.2741,warmińsko-mazurskie
2021-03-01,1.2728,warmińsko-mazurskie
2021-03-02,1.2711,warmińsko-mazurskie
2021-03-03,1.2468,warmińsko-mazurskie
2021-03-04,1.2103,warmińsko-mazurskie
2021-03-05,1.1949,warmińsko-mazurskie
2021-03-06,1.1953,warmińsko-mazurskie
2021-03-07,1.1949,warmińsko-mazurskie
2021-03-08,1.1891,warmińsko-mazurskie
2021-03-09,1.138,warmińsko-mazurskie
2021-03-10,1.1366,warmińsko-mazurskie
2021-03-11,1.1472,warmińsko-mazurskie
2021-03-12,1.1023,warmińsko-mazurskie
2021-03-13,1.0828,warmińsko-mazurskie
2021-03-14,1.0831,warmińsko-mazurskie
2021-03-15,1.0919,warmińsko-mazurskie
2021-03-16,1.1096,warmińsko-mazurskie
2021-03-17,1.0567,warmińsko-mazurskie
2021-03-18,1.0668,warmińsko-mazurskie
2021-03-19,1.0629,warmińsko-mazurskie
2021-03-20,1.0147,warmińsko-mazurskie
2021-03-21,0.9897,warmińsko-mazurskie
2021-03-22,0.997,warmińsko-mazurskie
2021-03-23,0.9792,warmińsko-mazurskie
2021-03-24,0.9951,warmińsko-mazurskie
2021-03-25,0.9931,warmińsko-mazurskie
2021-03-26,1.0061,warmińsko-mazurskie
2021-03-27,0.9894,warmińsko-mazurskie
2021-03-28,1.0363,warmińsko-mazurskie
2021-03-29,1.0251,warmińsko-mazurskie
2021-03-30,1.0031,warmińsko-mazurskie
2021-03-31,0.96,warmińsko-mazurskie
2021-04-01,0.9429,warmińsko-mazurskie
2021-04-02,0.8845,warmińsko-mazurskie
2021-04-03,0.8968,warmińsko-mazurskie
2021-04-04,0.8446,warmińsko-mazurskie
2021-04-05,0.8286,warmińsko-mazurskie
2021-04-06,0.7145,warmińsko-mazurskie
2021-04-07,0.6808,warmińsko-mazurskie
2021-04-08,0.6702,warmińsko-mazurskie
2021-04-09,0.7351,warmińsko-mazurskie
2021-04-10,0.7686,warmińsko-mazurskie
2021-04-11,0.7726,warmińsko-mazurskie
2021-04-12,0.8042,warmińsko-mazurskie
2021-04-13,0.9072,warmińsko-mazurskie
2021-04-14,0.9417,warmińsko-mazurskie
2021-04-15,0.9244,warmińsko-mazurskie
2021-04-16,0.8727,warmińsko-mazurskie
2021-04-17,0.8027,warmińsko-mazurskie
2021-04-18,0.7808,warmińsko-mazurskie
2021-04-19,0.7565,warmińsko-mazurskie
2021-04-20,0.7312,warmińsko-mazurskie
2021-04-21,0.6868,warmińsko-mazurskie
2021-04-22,0.6512,warmińsko-mazurskie
2021-04-23,0.6269,warmińsko-mazurskie
2021-04-24,0.612,warmińsko-mazurskie
2021-04-25,0.6039,warmińsko-mazurskie
2021-04-26,0.5992,warmińsko-mazurskie
2021-04-27,0.5739,warmińsko-mazurskie
2021-04-28,0.5701,warmińsko-mazurskie
2021-04-29,0.6237,warmińsko-mazurskie
2021-04-30,0.6006,warmińsko-mazurskie
2021-05-01,0.6187,warmińsko-mazurskie
2021-05-02,0.6017,warmińsko-mazurskie
2021-05-03,0.6078,warmińsko-mazurskie
2021-05-04,0.5714,warmińsko-mazurskie
2021-05-05,0.5459,warmińsko-mazurskie
2021-05-06,0.5559,warmińsko-mazurskie
2021-05-07,0.6122,warmińsko-mazurskie
2021-05-08,0.6482,warmińsko-mazurskie
2021-05-09,0.6575,warmińsko-mazurskie
2021-05-10,0.6656,warmińsko-mazurskie
2021-05-11,0.7491,warmińsko-mazurskie
2021-05-12,0.7998,warmińsko-mazurskie
2021-05-13,0.7525,warmińsko-mazurskie
2021-05-14,0.723,warmińsko-mazurskie
2021-05-15,0.6764,warmińsko-mazurskie
2021-05-16,0.6595,warmińsko-mazurskie
2021-05-17,0.647,warmińsko-mazurskie
2021-05-18,0.6312,warmińsko-mazurskie
2021-05-19,0.6062,warmińsko-mazurskie
2021-05-20,0.5705,warmińsko-mazurskie
2021-05-21,0.5436,warmińsko-mazurskie
2021-05-22,0.5236,warmińsko-mazurskie
2021-05-23,0.5281,warmińsko-mazurskie
2020-03-31,1.0723,wielkopolskie
2020-04-01,1.2326,wielkopolskie
2020-04-02,1.3661,wielkopolskie
2020-04-03,1.2838,wielkopolskie
2020-04-04,1.2562,wielkopolskie
2020-04-05,1.421,wielkopolskie
2020-04-06,1.5856,wielkopolskie
2020-04-07,1.5547,wielkopolskie
2020-04-08,1.6111,wielkopolskie
2020-04-09,1.5665,wielkopolskie
2020-04-10,1.6428,wielkopolskie
2020-04-11,1.7406,wielkopolskie
2020-04-12,1.5368,wielkopolskie
2020-04-13,1.521,wielkopolskie
2020-04-14,1.5151,wielkopolskie
2020-04-15,1.6184,wielkopolskie
2020-04-16,1.5569,wielkopolskie
2020-04-17,1.4824,wielkopolskie
2020-04-18,1.2734,wielkopolskie
2020-04-19,1.5478,wielkopolskie
2020-04-20,1.2731,wielkopolskie
2020-04-21,1.2419,wielkopolskie
2020-04-22,0.9358,wielkopolskie
2020-04-23,1.0235,wielkopolskie
2020-04-24,1.0831,wielkopolskie
2020-04-25,1.1147,wielkopolskie
2020-04-26,0.8456,wielkopolskie
2020-04-27,0.8781,wielkopolskie
2020-04-28,0.8967,wielkopolskie
2020-04-29,0.9719,wielkopolskie
2020-04-30,0.8435,wielkopolskie
2020-05-01,0.6411,wielkopolskie
2020-05-02,0.7649,wielkopolskie
2020-05-03,0.7346,wielkopolskie
2020-05-04,0.6695,wielkopolskie
2020-05-05,0.8744,wielkopolskie
2020-05-06,0.8157,wielkopolskie
2020-05-07,0.8287,wielkopolskie
2020-05-08,0.8866,wielkopolskie
2020-05-09,0.7491,wielkopolskie
2020-05-10,0.6673,wielkopolskie
2020-05-11,0.7806,wielkopolskie
2020-05-12,0.5351,wielkopolskie
2020-05-13,0.541,wielkopolskie
2020-05-14,0.5288,wielkopolskie
2020-05-15,0.5845,wielkopolskie
2020-05-16,0.5504,wielkopolskie
2020-05-17,0.8654,wielkopolskie
2020-05-18,0.7971,wielkopolskie
2020-05-19,0.7701,wielkopolskie
2020-05-20,1.378,wielkopolskie
2020-05-21,1.4281,wielkopolskie
2020-05-22,1.3923,wielkopolskie
2020-05-23,1.4236,wielkopolskie
2020-05-24,1.5128,wielkopolskie
2020-05-25,1.5145,wielkopolskie
2020-05-26,1.5742,wielkopolskie
2020-05-27,1.2041,wielkopolskie
2020-05-28,1.1348,wielkopolskie
2020-05-29,1.1136,wielkopolskie
2020-05-30,1.0513,wielkopolskie
2020-05-31,0.6554,wielkopolskie
2020-06-01,0.5996,wielkopolskie
2020-06-02,0.7641,wielkopolskie
2020-06-03,0.5784,wielkopolskie
2020-06-04,0.5821,wielkopolskie
2020-06-05,0.5416,wielkopolskie
2020-06-06,0.8873,wielkopolskie
2020-06-07,0.9705,wielkopolskie
2020-06-08,1.0338,wielkopolskie
2020-06-09,0.8842,wielkopolskie
2020-06-10,0.8062,wielkopolskie
2020-06-11,0.9784,wielkopolskie
2020-06-12,1.0537,wielkopolskie
2020-06-13,0.9088,wielkopolskie
2020-06-14,0.9201,wielkopolskie
2020-06-15,0.9632,wielkopolskie
2020-06-16,0.9189,wielkopolskie
2020-06-17,0.978,wielkopolskie
2020-06-18,0.8182,wielkopolskie
2020-06-19,0.8289,wielkopolskie
2020-06-20,0.7051,wielkopolskie
2020-06-21,0.6686,wielkopolskie
2020-06-22,0.7496,wielkopolskie
2020-06-23,0.9759,wielkopolskie
2020-06-24,1.028,wielkopolskie
2020-06-25,1.0273,wielkopolskie
2020-06-26,1.2631,wielkopolskie
2020-06-27,1.5745,wielkopolskie
2020-06-28,1.511,wielkopolskie
2020-06-29,1.522,wielkopolskie
2020-06-30,1.4086,wielkopolskie
2020-07-01,1.9611,wielkopolskie
2020-07-02,1.9965,wielkopolskie
2020-07-03,1.8515,wielkopolskie
2020-07-04,1.6924,wielkopolskie
2020-07-05,1.8111,wielkopolskie
2020-07-06,1.6081,wielkopolskie
2020-07-07,1.7504,wielkopolskie
2020-07-08,1.1212,wielkopolskie
2020-07-09,1.1108,wielkopolskie
2020-07-10,0.9789,wielkopolskie
2020-07-11,0.9307,wielkopolskie
2020-07-12,1.189,wielkopolskie
2020-07-13,1.2251,wielkopolskie
2020-07-14,1.0905,wielkopolskie
2020-07-15,1.0758,wielkopolskie
2020-07-16,1.0419,wielkopolskie
2020-07-17,1.1577,wielkopolskie
2020-07-18,1.0099,wielkopolskie
2020-07-19,0.7097,wielkopolskie
2020-07-20,0.7971,wielkopolskie
2020-07-21,0.7127,wielkopolskie
2020-07-22,0.7463,wielkopolskie
2020-07-23,0.7447,wielkopolskie
2020-07-24,0.6288,wielkopolskie
2020-07-25,0.7824,wielkopolskie
2020-07-26,0.8215,wielkopolskie
2020-07-27,0.7331,wielkopolskie
2020-07-28,0.8963,wielkopolskie
2020-07-29,0.8675,wielkopolskie
2020-07-30,0.9473,wielkopolskie
2020-07-31,1.2099,wielkopolskie
2020-08-01,1.2018,wielkopolskie
2020-08-02,1.3988,wielkopolskie
2020-08-03,1.7085,wielkopolskie
2020-08-04,1.7343,wielkopolskie
2020-08-05,1.9229,wielkopolskie
2020-08-06,1.9851,wielkopolskie
2020-08-07,1.7582,wielkopolskie
2020-08-08,1.7008,wielkopolskie
2020-08-09,1.5248,wielkopolskie
2020-08-10,1.301,wielkopolskie
2020-08-11,1.0982,wielkopolskie
2020-08-12,0.9326,wielkopolskie
2020-08-13,0.858,wielkopolskie
2020-08-14,0.8664,wielkopolskie
2020-08-15,0.9065,wielkopolskie
2020-08-16,0.8877,wielkopolskie
2020-08-17,0.8159,wielkopolskie
2020-08-18,0.8459,wielkopolskie
2020-08-19,0.8741,wielkopolskie
2020-08-20,0.9704,wielkopolskie
2020-08-21,1.0666,wielkopolskie
2020-08-22,1.1055,wielkopolskie
2020-08-23,1.084,wielkopolskie
2020-08-24,1.1353,wielkopolskie
2020-08-25,1.0961,wielkopolskie
2020-08-26,1.222,wielkopolskie
2020-08-27,1.2069,wielkopolskie
2020-08-28,1.204,wielkopolskie
2020-08-29,1.2001,wielkopolskie
2020-08-30,1.2251,wielkopolskie
2020-08-31,1.1542,wielkopolskie
2020-09-01,1.1396,wielkopolskie
2020-09-02,1.0142,wielkopolskie
2020-09-03,0.9082,wielkopolskie
2020-09-04,0.9329,wielkopolskie
2020-09-05,0.8654,wielkopolskie
2020-09-06,0.8108,wielkopolskie
2020-09-07,0.8022,wielkopolskie
2020-09-08,0.8203,wielkopolskie
2020-09-09,0.7753,wielkopolskie
2020-09-10,0.892,wielkopolskie
2020-09-11,0.8219,wielkopolskie
2020-09-12,0.8255,wielkopolskie
2020-09-13,0.9476,wielkopolskie
2020-09-14,0.9563,wielkopolskie
2020-09-15,0.9526,wielkopolskie
2020-09-16,0.9333,wielkopolskie
2020-09-17,0.9464,wielkopolskie
2020-09-18,1.0121,wielkopolskie
2020-09-19,1.1353,wielkopolskie
2020-09-20,1.2385,wielkopolskie
2020-09-21,1.2894,wielkopolskie
2020-09-22,1.289,wielkopolskie
2020-09-23,1.4071,wielkopolskie
2020-09-24,1.3528,wielkopolskie
2020-09-25,1.3094,wielkopolskie
2020-09-26,1.3969,wielkopolskie
2020-09-27,1.2679,wielkopolskie
2020-09-28,1.4917,wielkopolskie
2020-09-29,1.5261,wielkopolskie
2020-09-30,1.5496,wielkopolskie
2020-10-01,1.5948,wielkopolskie
2020-10-02,1.6573,wielkopolskie
2020-10-03,1.5626,wielkopolskie
2020-10-04,1.5575,wielkopolskie
2020-10-05,1.4011,wielkopolskie
2020-10-06,1.3888,wielkopolskie
2020-10-07,1.428,wielkopolskie
2020-10-08,1.6508,wielkopolskie
2020-10-09,1.7072,wielkopolskie
2020-10-10,1.668,wielkopolskie
2020-10-11,1.708,wielkopolskie
2020-10-12,1.8054,wielkopolskie
2020-10-13,1.8574,wielkopolskie
2020-10-14,1.8466,wielkopolskie
2020-10-15,1.7365,wielkopolskie
2020-10-16,1.6405,wielkopolskie
2020-10-17,1.7709,wielkopolskie
2020-10-18,1.7559,wielkopolskie
2020-10-19,1.5889,wielkopolskie
2020-10-20,1.7515,wielkopolskie
2020-10-21,1.6921,wielkopolskie
2020-10-22,1.678,wielkopolskie
2020-10-23,1.6674,wielkopolskie
2020-10-24,1.5817,wielkopolskie
2020-10-25,1.5196,wielkopolskie
2020-10-26,1.4835,wielkopolskie
2020-10-27,1.4373,wielkopolskie
2020-10-28,1.7038,wielkopolskie
2020-10-29,1.6777,wielkopolskie
2020-10-30,1.7931,wielkopolskie
2020-10-31,1.7344,wielkopolskie
2020-11-01,1.6688,wielkopolskie
2020-11-02,1.7064,wielkopolskie
2020-11-03,1.6288,wielkopolskie
2020-11-04,1.5331,wielkopolskie
2020-11-05,1.5053,wielkopolskie
2020-11-06,1.3263,wielkopolskie
2020-11-07,1.2831,wielkopolskie
2020-11-08,1.3312,wielkopolskie
2020-11-09,1.3496,wielkopolskie
2020-11-10,1.4109,wielkopolskie
2020-11-11,1.2514,wielkopolskie
2020-11-12,1.0979,wielkopolskie
2020-11-13,1.1331,wielkopolskie
2020-11-14,1.131,wielkopolskie
2020-11-15,1.1341,wielkopolskie
2020-11-16,1.1426,wielkopolskie
2020-11-17,0.974,wielkopolskie
2020-11-18,0.8629,wielkopolskie
2020-11-19,0.8772,wielkopolskie
2020-11-20,0.8598,wielkopolskie
2020-11-21,0.8698,wielkopolskie
2020-11-22,0.8825,wielkopolskie
2020-11-23,0.8679,wielkopolskie
2020-11-24,0.8246,wielkopolskie
2020-11-25,0.8572,wielkopolskie
2020-11-26,0.843,wielkopolskie
2020-11-27,0.855,wielkopolskie
2020-11-28,0.8229,wielkopolskie
2020-11-29,0.8115,wielkopolskie
2020-11-30,0.7305,wielkopolskie
2020-12-01,0.7586,wielkopolskie
2020-12-02,0.8032,wielkopolskie
2020-12-03,0.8404,wielkopolskie
2020-12-04,0.8064,wielkopolskie
2020-12-05,0.7847,wielkopolskie
2020-12-06,0.7692,wielkopolskie
2020-12-07,0.7697,wielkopolskie
2020-12-08,0.7646,wielkopolskie
2020-12-09,0.7621,wielkopolskie
2020-12-10,0.7985,wielkopolskie
2020-12-11,0.8322,wielkopolskie
2020-12-12,0.8359,wielkopolskie
2020-12-13,0.8603,wielkopolskie
2020-12-14,0.8635,wielkopolskie
2020-12-15,0.8813,wielkopolskie
2020-12-16,0.9232,wielkopolskie
2020-12-17,0.9262,wielkopolskie
2020-12-18,0.9077,wielkopolskie
2020-12-19,0.9406,wielkopolskie
2020-12-20,0.9523,wielkopolskie
2020-12-21,0.9439,wielkopolskie
2020-12-22,0.9406,wielkopolskie
2020-12-23,0.957,wielkopolskie
2020-12-24,0.9754,wielkopolskie
2020-12-25,0.9676,wielkopolskie
2020-12-26,0.8866,wielkopolskie
2020-12-27,0.7991,wielkopolskie
2020-12-28,0.8094,wielkopolskie
2020-12-29,0.8402,wielkopolskie
2020-12-30,0.914,wielkopolskie
2020-12-31,0.9189,wielkopolskie
2021-01-01,0.9629,wielkopolskie
2021-01-02,1.022,wielkopolskie
2021-01-03,1.0371,wielkopolskie
2021-01-04,1.0375,wielkopolskie
2021-01-05,1.0616,wielkopolskie
2021-01-06,1.034,wielkopolskie
2021-01-07,1.0515,wielkopolskie
2021-01-08,0.9802,wielkopolskie
2021-01-09,1.019,wielkopolskie
2021-01-10,1.1046,wielkopolskie
2021-01-11,1.1184,wielkopolskie
2021-01-12,1.0571,wielkopolskie
2021-01-13,0.9705,wielkopolskie
2021-01-14,0.8935,wielkopolskie
2021-01-15,0.9055,wielkopolskie
2021-01-16,0.851,wielkopolskie
2021-01-17,0.8317,wielkopolskie
2021-01-18,0.8074,wielkopolskie
2021-01-19,0.8108,wielkopolskie
2021-01-20,0.7815,wielkopolskie
2021-01-21,0.7611,wielkopolskie
2021-01-22,0.7756,wielkopolskie
2021-01-23,0.7854,wielkopolskie
2021-01-24,0.7539,wielkopolskie
2021-01-25,0.7591,wielkopolskie
2021-01-26,0.7876,wielkopolskie
2021-01-27,0.8141,wielkopolskie
2021-01-28,0.8284,wielkopolskie
2021-01-29,0.8507,wielkopolskie
