country_code,age_group,new_cases,population,rate_14_day_per_100k,location,date
CZ,65-79yr,202,1690530,16.6,Czechy,2020-03-23
CZ,80+yr,118,441100,30.2,Czechy,2020-03-23
CZ,<15yr,98,1710202,10.3,Czechy,2020-03-30
CZ,15-24yr,206,961062,37.4,Czechy,2020-03-30
CZ,25-49yr,742,3899741,38.6,Czechy,2020-03-30
CZ,50-64yr,354,1991304,35.2,Czechy,2020-03-30
CZ,65-79yr,257,1690530,27.2,Czechy,2020-03-30
CZ,80+yr,115,441100,52.8,Czechy,2020-03-30
CZ,<15yr,86,1710202,10.8,Czechy,2020-04-06
CZ,15-24yr,129,961062,34.9,Czechy,2020-04-06
CZ,25-49yr,538,3899741,32.8,Czechy,2020-04-06
CZ,50-64yr,299,1991304,32.8,Czechy,2020-04-06
CZ,65-79yr,223,1690530,28.4,Czechy,2020-04-06
CZ,80+yr,130,441100,55.5,Czechy,2020-04-06
CZ,<15yr,46,1710202,7.7,Czechy,2020-04-13
CZ,15-24yr,76,961062,21.3,Czechy,2020-04-13
CZ,25-49yr,253,3899741,20.3,Czechy,2020-04-13
CZ,50-64yr,195,1991304,24.8,Czechy,2020-04-13
CZ,65-79yr,108,1690530,19.6,Czechy,2020-04-13
CZ,80+yr,77,441100,46.9,Czechy,2020-04-13
CZ,<15yr,64,1710202,6.4,Czechy,2020-04-20
CZ,15-24yr,52,961062,13.3,Czechy,2020-04-20
CZ,25-49yr,212,3899741,11.9,Czechy,2020-04-20
CZ,50-64yr,124,1991304,16.0,Czechy,2020-04-20
CZ,65-79yr,108,1690530,12.8,Czechy,2020-04-20
CZ,80+yr,97,441100,39.4,Czechy,2020-04-20
CZ,<15yr,24,1710202,5.1,Czechy,2020-04-27
CZ,15-24yr,47,961062,10.3,Czechy,2020-04-27
CZ,25-49yr,136,3899741,8.9,Czechy,2020-04-27
CZ,50-64yr,78,1991304,10.1,Czechy,2020-04-27
CZ,65-79yr,53,1690530,9.5,Czechy,2020-04-27
CZ,80+yr,41,441100,31.3,Czechy,2020-04-27
CZ,<15yr,22,1710202,2.7,Czechy,2020-05-04
CZ,15-24yr,35,961062,8.5,Czechy,2020-05-04
CZ,25-49yr,154,3899741,7.4,Czechy,2020-05-04
CZ,50-64yr,76,1991304,7.7,Czechy,2020-05-04
CZ,65-79yr,40,1690530,5.5,Czechy,2020-05-04
CZ,80+yr,17,441100,13.1,Czechy,2020-05-04
CZ,<15yr,28,1710202,2.9,Czechy,2020-05-11
CZ,15-24yr,34,961062,7.2,Czechy,2020-05-11
CZ,25-49yr,179,3899741,8.5,Czechy,2020-05-11
CZ,50-64yr,76,1991304,7.6,Czechy,2020-05-11
CZ,65-79yr,35,1690530,4.4,Czechy,2020-05-11
CZ,80+yr,7,441100,5.4,Czechy,2020-05-11
CZ,<15yr,31,1710202,3.4,Czechy,2020-05-18
CZ,15-24yr,40,961062,7.7,Czechy,2020-05-18
CZ,25-49yr,258,3899741,11.2,Czechy,2020-05-18
CZ,50-64yr,116,1991304,9.6,Czechy,2020-05-18
CZ,65-79yr,31,1690530,3.9,Czechy,2020-05-18
CZ,80+yr,7,441100,3.2,Czechy,2020-05-18
CZ,<15yr,32,1710202,3.7,Czechy,2020-05-25
CZ,15-24yr,18,961062,6.0,Czechy,2020-05-25
CZ,25-49yr,161,3899741,10.7,Czechy,2020-05-25
CZ,50-64yr,61,1991304,8.9,Czechy,2020-05-25
CZ,65-79yr,26,1690530,3.4,Czechy,2020-05-25
CZ,80+yr,19,441100,5.9,Czechy,2020-05-25
CZ,<15yr,32,1710202,3.7,Czechy,2020-06-01
CZ,15-24yr,35,961062,5.5,Czechy,2020-06-01
CZ,25-49yr,166,3899741,8.4,Czechy,2020-06-01
CZ,50-64yr,72,1991304,6.7,Czechy,2020-06-01
CZ,65-79yr,35,1690530,3.6,Czechy,2020-06-01
CZ,80+yr,26,441100,10.2,Czechy,2020-06-01
CZ,<15yr,29,1710202,3.6,Czechy,2020-06-08
CZ,15-24yr,30,961062,6.8,Czechy,2020-06-08
CZ,25-49yr,195,3899741,9.3,Czechy,2020-06-08
CZ,50-64yr,100,1991304,8.6,Czechy,2020-06-08
CZ,65-79yr,26,1690530,3.6,Czechy,2020-06-08
CZ,80+yr,19,441100,10.2,Czechy,2020-06-08
CZ,<15yr,36,1710202,3.8,Czechy,2020-06-15
CZ,15-24yr,36,961062,6.9,Czechy,2020-06-15
CZ,25-49yr,223,3899741,10.7,Czechy,2020-06-15
CZ,50-64yr,102,1991304,10.1,Czechy,2020-06-15
CZ,65-79yr,39,1690530,3.8,Czechy,2020-06-15
CZ,80+yr,38,441100,12.9,Czechy,2020-06-15
CZ,<15yr,47,1710202,4.9,Czechy,2020-06-22
CZ,15-24yr,56,961062,9.6,Czechy,2020-06-22
CZ,25-49yr,628,3899741,21.8,Czechy,2020-06-22
CZ,50-64yr,324,1991304,21.4,Czechy,2020-06-22
CZ,65-79yr,35,1690530,4.4,Czechy,2020-06-22
CZ,80+yr,16,441100,12.2,Czechy,2020-06-22
CZ,<15yr,78,1710202,7.3,Czechy,2020-06-29
CZ,15-24yr,100,961062,16.2,Czechy,2020-06-29
CZ,25-49yr,440,3899741,27.4,Czechy,2020-06-29
CZ,50-64yr,228,1991304,27.7,Czechy,2020-06-29
CZ,65-79yr,44,1690530,4.7,Czechy,2020-06-29
CZ,80+yr,18,441100,7.7,Czechy,2020-06-29
CZ,<15yr,64,1710202,8.3,Czechy,2020-07-06
CZ,15-24yr,77,961062,18.4,Czechy,2020-07-06
CZ,25-49yr,315,3899741,19.4,Czechy,2020-07-06
CZ,50-64yr,143,1991304,18.6,Czechy,2020-07-06
CZ,65-79yr,46,1690530,5.3,Czechy,2020-07-06
CZ,80+yr,11,441100,6.6,Czechy,2020-07-06
CZ,<15yr,64,1710202,7.5,Czechy,2020-07-13
CZ,15-24yr,151,961062,23.7,Czechy,2020-07-13
CZ,25-49yr,346,3899741,16.9,Czechy,2020-07-13
CZ,50-64yr,136,1991304,14.0,Czechy,2020-07-13
CZ,65-79yr,54,1690530,5.9,Czechy,2020-07-13
CZ,80+yr,18,441100,6.6,Czechy,2020-07-13
CZ,<15yr,109,1710202,10.1,Czechy,2020-07-20
CZ,15-24yr,316,961062,48.6,Czechy,2020-07-20
CZ,25-49yr,555,3899741,23.1,Czechy,2020-07-20
CZ,50-64yr,210,1991304,17.4,Czechy,2020-07-20
CZ,65-79yr,111,1690530,9.8,Czechy,2020-07-20
CZ,80+yr,72,441100,20.4,Czechy,2020-07-20
CZ,<15yr,121,1710202,13.4,Czechy,2020-07-27
CZ,15-24yr,343,961062,68.6,Czechy,2020-07-27
CZ,25-49yr,658,3899741,31.1,Czechy,2020-07-27
CZ,50-64yr,203,1991304,20.7,Czechy,2020-07-27
CZ,65-79yr,94,1690530,12.1,Czechy,2020-07-27
CZ,80+yr,35,441100,24.3,Czechy,2020-07-27
CZ,<15yr,87,1710202,12.2,Czechy,2020-08-03
CZ,15-24yr,301,961062,67.0,Czechy,2020-08-03
CZ,25-49yr,772,3899741,36.7,Czechy,2020-08-03
CZ,50-64yr,235,1991304,22.0,Czechy,2020-08-03
CZ,65-79yr,112,1690530,12.2,Czechy,2020-08-03
CZ,80+yr,60,441100,21.5,Czechy,2020-08-03
CZ,<15yr,97,1710202,10.8,Czechy,2020-08-10
CZ,15-24yr,301,961062,62.6,Czechy,2020-08-10
CZ,25-49yr,845,3899741,41.5,Czechy,2020-08-10
CZ,50-64yr,261,1991304,24.9,Czechy,2020-08-10
CZ,65-79yr,107,1690530,13.0,Czechy,2020-08-10
CZ,80+yr,46,441100,24.0,Czechy,2020-08-10
CZ,<15yr,154,1710202,14.7,Czechy,2020-08-17
CZ,15-24yr,325,961062,65.1,Czechy,2020-08-17
CZ,25-49yr,916,3899741,45.2,Czechy,2020-08-17
CZ,50-64yr,289,1991304,27.6,Czechy,2020-08-17
CZ,65-79yr,163,1690530,16.0,Czechy,2020-08-17
CZ,80+yr,57,441100,23.4,Czechy,2020-08-17
CZ,<15yr,164,1710202,18.6,Czechy,2020-08-24
CZ,15-24yr,389,961062,74.3,Czechy,2020-08-24
CZ,25-49yr,1267,3899741,56.0,Czechy,2020-08-24
CZ,50-64yr,370,1991304,33.1,Czechy,2020-08-24
CZ,65-79yr,202,1690530,21.6,Czechy,2020-08-24
CZ,80+yr,56,441100,25.6,Czechy,2020-08-24
CZ,<15yr,255,1710202,24.5,Czechy,2020-08-31
CZ,15-24yr,603,961062,103.2,Czechy,2020-08-31
CZ,25-49yr,1929,3899741,82.0,Czechy,2020-08-31
CZ,50-64yr,632,1991304,50.3,Czechy,2020-08-31
CZ,65-79yr,281,1690530,28.6,Czechy,2020-08-31
CZ,80+yr,86,441100,32.2,Czechy,2020-08-31
CZ,<15yr,682,1710202,54.8,Czechy,2020-09-07
CZ,15-24yr,1598,961062,229.0,Czechy,2020-09-07
CZ,25-49yr,3714,3899741,144.7,Czechy,2020-09-07
CZ,50-64yr,1251,1991304,94.6,Czechy,2020-09-07
CZ,65-79yr,570,1690530,50.3,Czechy,2020-09-07
CZ,80+yr,216,441100,68.5,Czechy,2020-09-07
CZ,<15yr,1493,1710202,127.2,Czechy,2020-09-14
CZ,15-24yr,2867,961062,464.6,Czechy,2020-09-14
CZ,25-49yr,5649,3899741,240.1,Czechy,2020-09-14
CZ,50-64yr,1957,1991304,161.1,Czechy,2020-09-14
CZ,65-79yr,872,1690530,85.3,Czechy,2020-09-14
CZ,80+yr,257,441100,107.2,Czechy,2020-09-14
CZ,<15yr,1832,1710202,194.4,Czechy,2020-09-21
CZ,15-24yr,2847,961062,594.6,Czechy,2020-09-21
CZ,25-49yr,6492,3899741,311.3,Czechy,2020-09-21
CZ,50-64yr,2556,1991304,226.6,Czechy,2020-09-21
CZ,65-79yr,1244,1690530,125.2,Czechy,2020-09-21
CZ,80+yr,335,441100,134.2,Czechy,2020-09-21
CZ,<15yr,1564,1710202,198.6,Czechy,2020-09-28
CZ,15-24yr,2440,961062,550.1,Czechy,2020-09-28
CZ,25-49yr,7977,3899741,371.0,Czechy,2020-09-28
CZ,50-64yr,3428,1991304,300.5,Czechy,2020-09-28
CZ,65-79yr,1834,1690530,182.1,Czechy,2020-09-28
CZ,80+yr,621,441100,216.7,Czechy,2020-09-28
CZ,<15yr,2666,1710202,247.3,Czechy,2020-10-05
CZ,15-24yr,3961,961062,666.0,Czechy,2020-10-05
CZ,25-49yr,16043,3899741,615.9,Czechy,2020-10-05
CZ,50-64yr,7204,1991304,533.9,Czechy,2020-10-05
CZ,65-79yr,3550,1690530,318.5,Czechy,2020-10-05
CZ,80+yr,1235,441100,420.8,Czechy,2020-10-05
CZ,<15yr,4241,1710202,403.9,Czechy,2020-10-12
CZ,15-24yr,5376,961062,971.5,Czechy,2020-10-12
CZ,25-49yr,26959,3899741,1102.7,Czechy,2020-10-12
CZ,50-64yr,12406,1991304,984.8,Czechy,2020-10-12
CZ,65-79yr,5573,1690530,539.7,Czechy,2020-10-12
CZ,80+yr,2214,441100,781.9,Czechy,2020-10-12
CZ,<15yr,6801,1710202,645.7,Czechy,2020-10-19
CZ,15-24yr,7580,961062,1348.1,Czechy,2020-10-19
CZ,25-49yr,39130,3899741,1694.7,Czechy,2020-10-19
CZ,50-64yr,18595,1991304,1556.8,Czechy,2020-10-19
CZ,65-79yr,8632,1690530,840.3,Czechy,2020-10-19
CZ,80+yr,3458,441100,1285.9,Czechy,2020-10-19
CZ,<15yr,6774,1710202,793.8,Czechy,2020-10-26
CZ,15-24yr,7086,961062,1526.0,Czechy,2020-10-26
CZ,25-49yr,36352,3899741,1935.6,Czechy,2020-10-26
CZ,50-64yr,19783,1991304,1927.3,Czechy,2020-10-26
CZ,65-79yr,9225,1690530,1056.3,Czechy,2020-10-26
CZ,80+yr,4320,441100,1763.3,Czechy,2020-10-26
CZ,<15yr,5774,1710202,733.7,Czechy,2020-11-02
CZ,15-24yr,6558,961062,1419.7,Czechy,2020-11-02
CZ,25-49yr,29791,3899741,1696.1,Czechy,2020-11-02
CZ,50-64yr,17641,1991304,1879.4,Czechy,2020-11-02
CZ,65-79yr,9204,1690530,1090.1,Czechy,2020-11-02
CZ,80+yr,4190,441100,1929.3,Czechy,2020-11-02
CZ,<15yr,3865,1710202,563.6,Czechy,2020-11-09
CZ,15-24yr,4126,961062,1111.7,Czechy,2020-11-09
CZ,25-49yr,17340,3899741,1208.6,Czechy,2020-11-09
CZ,50-64yr,10567,1991304,1416.6,Czechy,2020-11-09
CZ,65-79yr,6198,1690530,911.1,Czechy,2020-11-09
CZ,80+yr,3247,441100,1686.0,Czechy,2020-11-09
CZ,<15yr,2957,1710202,398.9,Czechy,2020-11-16
CZ,15-24yr,2925,961062,733.7,Czechy,2020-11-16
CZ,25-49yr,12467,3899741,764.3,Czechy,2020-11-16
CZ,50-64yr,7265,1991304,895.5,Czechy,2020-11-16
CZ,65-79yr,4168,1690530,613.2,Czechy,2020-11-16
CZ,80+yr,2369,441100,1273.2,Czechy,2020-11-16
CZ,<15yr,2650,1710202,327.9,Czechy,2020-11-23
CZ,15-24yr,2496,961062,564.1,Czechy,2020-11-23
CZ,25-49yr,10626,3899741,592.2,Czechy,2020-11-23
CZ,50-64yr,5947,1991304,663.5,Czechy,2020-11-23
CZ,65-79yr,3665,1690530,463.3,Czechy,2020-11-23
CZ,80+yr,2034,441100,998.2,Czechy,2020-11-23
CZ,<15yr,2872,1710202,322.9,Czechy,2020-11-30
CZ,15-24yr,2445,961062,514.1,Czechy,2020-11-30
CZ,25-49yr,10966,3899741,553.7,Czechy,2020-11-30
CZ,50-64yr,5631,1991304,581.4,Czechy,2020-11-30
CZ,65-79yr,3412,1690530,418.6,Czechy,2020-11-30
CZ,80+yr,1779,441100,864.4,Czechy,2020-11-30
CZ,<15yr,3893,1710202,395.6,Czechy,2020-12-07
CZ,15-24yr,3247,961062,592.3,Czechy,2020-12-07
CZ,25-49yr,13931,3899741,638.4,Czechy,2020-12-07
CZ,50-64yr,7190,1991304,643.8,Czechy,2020-12-07
CZ,65-79yr,4055,1690530,441.7,Czechy,2020-12-07
CZ,80+yr,1929,441100,840.6,Czechy,2020-12-07
CZ,<15yr,4984,1710202,519.1,Czechy,2020-12-14
CZ,15-24yr,4588,961062,815.2,Czechy,2020-12-14
CZ,25-49yr,19842,3899741,866.0,Czechy,2020-12-14
CZ,50-64yr,9785,1991304,852.5,Czechy,2020-12-14
CZ,65-79yr,5401,1690530,559.4,Czechy,2020-12-14
CZ,80+yr,1908,441100,869.9,Czechy,2020-12-14
CZ,<15yr,4713,1710202,567.0,Czechy,2020-12-21
CZ,15-24yr,4326,961062,927.5,Czechy,2020-12-21
CZ,25-49yr,20398,3899741,1031.9,Czechy,2020-12-21
CZ,50-64yr,9818,1991304,984.4,Czechy,2020-12-21
CZ,65-79yr,5617,1690530,651.7,Czechy,2020-12-21
CZ,80+yr,1980,441100,881.4,Czechy,2020-12-21
CZ,<15yr,6432,1710202,651.7,Czechy,2020-12-28
CZ,15-24yr,6554,961062,1132.1,Czechy,2020-12-28
CZ,25-49yr,31277,3899741,1325.1,Czechy,2020-12-28
CZ,50-64yr,15724,1991304,1282.7,Czechy,2020-12-28
CZ,65-79yr,9524,1690530,895.6,Czechy,2020-12-28
CZ,80+yr,2953,441100,1118.3,Czechy,2020-12-28
CZ,<15yr,7517,1710202,815.6,Czechy,2021-01-04
CZ,15-24yr,8368,961062,1552.7,Czechy,2021-01-04
CZ,25-49yr,37177,3899741,1755.3,Czechy,2021-01-04
CZ,50-64yr,18980,1991304,1742.8,Czechy,2021-01-04
CZ,65-79yr,12690,1690530,1314.0,Czechy,2021-01-04
CZ,80+yr,4109,441100,1601.0,Czechy,2021-01-04
CZ,<15yr,6272,1710202,806.3,Czechy,2021-01-11
CZ,15-24yr,4854,961062,1375.8,Czechy,2021-01-11
CZ,25-49yr,22121,3899741,1520.6,Czechy,2021-01-11
CZ,50-64yr,12535,1991304,1582.6,Czechy,2021-01-11
CZ,65-79yr,7775,1690530,1210.6,Czechy,2021-01-11
CZ,80+yr,2817,441100,1570.2,Czechy,2021-01-11
CZ,<15yr,5819,1710202,707.0,Czechy,2021-01-18
CZ,15-24yr,3898,961062,910.7,Czechy,2021-01-18
CZ,25-49yr,19245,3899741,1060.7,Czechy,2021-01-18
CZ,50-64yr,10793,1991304,1171.5,Czechy,2021-01-18
CZ,65-79yr,6022,1690530,816.1,Czechy,2021-01-18
CZ,80+yr,2337,441100,1168.4,Czechy,2021-01-18
CZ,<15yr,5694,1710202,673.2,Czechy,2021-01-25
CZ,15-24yr,3904,961062,811.8,Czechy,2021-01-25
CZ,25-49yr,19477,3899741,992.9,Czechy,2021-01-25
CZ,50-64yr,10408,1991304,1064.7,Czechy,2021-01-25
CZ,65-79yr,5715,1690530,694.3,Czechy,2021-01-25
CZ,80+yr,2153,441100,1017.9,Czechy,2021-01-25
CZ,<15yr,6271,1710202,699.6,Czechy,2021-02-01
CZ,15-24yr,4150,961062,838.0,Czechy,2021-02-01
CZ,25-49yr,20736,3899741,1031.2,Czechy,2021-02-01
CZ,50-64yr,10839,1991304,1067.0,Czechy,2021-02-01
CZ,65-79yr,5984,1690530,692.0,Czechy,2021-02-01
CZ,80+yr,2047,441100,952.2,Czechy,2021-02-01
CZ,<15yr,6908,1710202,770.6,Czechy,2021-02-08
CZ,15-24yr,4541,961062,904.3,Czechy,2021-02-08
CZ,25-49yr,22593,3899741,1111.1,Czechy,2021-02-08
CZ,50-64yr,11549,1991304,1124.3,Czechy,2021-02-08
CZ,65-79yr,6054,1690530,712.1,Czechy,2021-02-08
CZ,80+yr,1817,441100,876.0,Czechy,2021-02-08
CZ,<15yr,9085,1710202,935.2,Czechy,2021-02-15
CZ,15-24yr,5765,961062,1072.4,Czechy,2021-02-15
CZ,25-49yr,27924,3899741,1295.4,Czechy,2021-02-15
CZ,50-64yr,14139,1991304,1290.0,Czechy,2021-02-15
CZ,65-79yr,7285,1690530,789.0,Czechy,2021-02-15
CZ,80+yr,2080,441100,883.5,Czechy,2021-02-15
CZ,<15yr,11219,1710202,1187.2,Czechy,2021-02-22
CZ,15-24yr,7346,961062,1364.2,Czechy,2021-02-22
CZ,25-49yr,35324,3899741,1621.9,Czechy,2021-02-22
CZ,50-64yr,17438,1991304,1585.7,Czechy,2021-02-22
CZ,65-79yr,9097,1690530,969.0,Czechy,2021-02-22
CZ,80+yr,2382,441100,1011.6,Czechy,2021-02-22
CZ,<15yr,10607,1710202,1276.2,Czechy,2021-03-01
CZ,15-24yr,7980,961062,1594.7,Czechy,2021-03-01
CZ,25-49yr,36185,3899741,1833.7,Czechy,2021-03-01
CZ,50-64yr,18177,1991304,1788.5,Czechy,2021-03-01
CZ,65-79yr,9927,1690530,1125.3,Czechy,2021-03-01
CZ,80+yr,2381,441100,1079.8,Czechy,2021-03-01
CZ,<15yr,8927,1710202,1142.2,Czechy,2021-03-08
CZ,15-24yr,7552,961062,1616.1,Czechy,2021-03-08
CZ,25-49yr,32346,3899741,1757.3,Czechy,2021-03-08
CZ,50-64yr,17249,1991304,1779.0,Czechy,2021-03-08
CZ,65-79yr,8940,1690530,1116.0,Czechy,2021-03-08
CZ,80+yr,2002,441100,993.7,Czechy,2021-03-08
CZ,<15yr,7467,1710202,958.6,Czechy,2021-03-15
CZ,15-24yr,6573,961062,1469.7,Czechy,2021-03-15
CZ,25-49yr,26597,3899741,1511.5,Czechy,2021-03-15
CZ,50-64yr,14479,1991304,1593.3,Czechy,2021-03-15
CZ,65-79yr,7997,1690530,1001.9,Czechy,2021-03-15
CZ,80+yr,1768,441100,854.7,Czechy,2021-03-15
CZ,<15yr,5895,1710202,781.3,Czechy,2021-03-22
CZ,15-24yr,5083,961062,1212.8,Czechy,2021-03-22
CZ,25-49yr,19795,3899741,1189.6,Czechy,2021-03-22
CZ,50-64yr,11033,1991304,1281.2,Czechy,2021-03-22
CZ,65-79yr,6280,1690530,844.5,Czechy,2021-03-22
CZ,80+yr,1305,441100,696.7,Czechy,2021-03-22
CZ,<15yr,4324,1710202,597.5,Czechy,2021-03-29
CZ,15-24yr,3679,961062,911.7,Czechy,2021-03-29
CZ,25-49yr,14980,3899741,891.7,Czechy,2021-03-29
CZ,50-64yr,8111,1991304,961.4,Czechy,2021-03-29
CZ,65-79yr,4820,1690530,656.6,Czechy,2021-03-29
CZ,80+yr,1045,441100,532.8,Czechy,2021-03-29
DK,<15yr,0,953118,,Dania,2020-02-24
DK,15-24yr,0,725173,,Dania,2020-02-24
DK,25-49yr,2,1843666,,Dania,2020-02-24
DK,50-64yr,1,1144815,,Dania,2020-02-24
DK,65-79yr,0,883665,,Dania,2020-02-24
DK,80+yr,0,272326,,Dania,2020-02-24
DK,<15yr,0,953118,0.0,Dania,2020-03-02
DK,15-24yr,10,725173,1.4,Dania,2020-03-02
DK,25-49yr,40,1843666,2.3,Dania,2020-03-02
DK,50-64yr,22,1144815,2.0,Dania,2020-03-02
DK,65-79yr,4,883665,0.5,Dania,2020-03-02
DK,80+yr,4,272326,1.5,Dania,2020-03-02
DK,<15yr,19,953118,2.0,Dania,2020-03-09
DK,15-24yr,98,725173,14.9,Dania,2020-03-09
DK,25-49yr,445,1843666,26.3,Dania,2020-03-09
DK,50-64yr,198,1144815,19.2,Dania,2020-03-09
DK,65-79yr,50,883665,6.1,Dania,2020-03-09
DK,80+yr,23,272326,9.9,Dania,2020-03-09
DK,<15yr,3,953118,2.3,Dania,2020-03-16
DK,15-24yr,7,725173,14.5,Dania,2020-03-16
DK,25-49yr,175,1843666,33.6,Dania,2020-03-16
DK,50-64yr,127,1144815,28.4,Dania,2020-03-16
DK,65-79yr,154,883665,23.1,Dania,2020-03-16
DK,80+yr,89,272326,41.1,Dania,2020-03-16
DK,<15yr,8,953118,1.2,Dania,2020-03-23
DK,15-24yr,29,725173,5.0,Dania,2020-03-23
DK,25-49yr,318,1843666,26.7,Dania,2020-03-23
DK,50-64yr,333,1144815,40.2,Dania,2020-03-23
DK,65-79yr,307,883665,52.2,Dania,2020-03-23
DK,80+yr,142,272326,84.8,Dania,2020-03-23
DK,<15yr,26,953118,3.6,Dania,2020-03-30
DK,15-24yr,125,725173,21.2,Dania,2020-03-30
DK,25-49yr,885,1843666,65.3,Dania,2020-03-30
DK,50-64yr,649,1144815,85.8,Dania,2020-03-30
DK,65-79yr,280,883665,66.4,Dania,2020-03-30
DK,80+yr,210,272326,129.3,Dania,2020-03-30
DK,<15yr,50,953118,8.0,Dania,2020-04-06
DK,15-24yr,160,725173,39.3,Dania,2020-04-06
DK,25-49yr,680,1843666,84.9,Dania,2020-04-06
DK,50-64yr,455,1144815,96.4,Dania,2020-04-06
DK,65-79yr,188,883665,53.0,Dania,2020-04-06
DK,80+yr,129,272326,124.5,Dania,2020-04-06
DK,<15yr,39,953118,9.3,Dania,2020-04-13
DK,15-24yr,115,725173,37.9,Dania,2020-04-13
DK,25-49yr,482,1843666,63.0,Dania,2020-04-13
DK,50-64yr,303,1144815,66.2,Dania,2020-04-13
DK,65-79yr,119,883665,34.7,Dania,2020-04-13
DK,80+yr,127,272326,94.0,Dania,2020-04-13
DK,<15yr,63,953118,10.7,Dania,2020-04-20
DK,15-24yr,136,725173,34.6,Dania,2020-04-20
DK,25-49yr,540,1843666,55.4,Dania,2020-04-20
DK,50-64yr,278,1144815,50.8,Dania,2020-04-20
DK,65-79yr,152,883665,30.7,Dania,2020-04-20
DK,80+yr,138,272326,97.3,Dania,2020-04-20
DK,<15yr,99,953118,17.0,Dania,2020-04-27
DK,15-24yr,124,725173,35.9,Dania,2020-04-27
DK,25-49yr,392,1843666,50.6,Dania,2020-04-27
DK,50-64yr,224,1144815,43.8,Dania,2020-04-27
DK,65-79yr,87,883665,27.0,Dania,2020-04-27
DK,80+yr,78,272326,79.3,Dania,2020-04-27
DK,<15yr,72,953118,17.9,Dania,2020-05-04
DK,15-24yr,80,725173,28.1,Dania,2020-05-04
DK,25-49yr,262,1843666,35.5,Dania,2020-05-04
DK,50-64yr,160,1144815,33.5,Dania,2020-05-04
DK,65-79yr,62,883665,16.9,Dania,2020-05-04
DK,80+yr,39,272326,43.0,Dania,2020-05-04
DK,<15yr,46,953118,12.4,Dania,2020-05-11
DK,15-24yr,49,725173,17.8,Dania,2020-05-11
DK,25-49yr,192,1843666,24.6,Dania,2020-05-11
DK,50-64yr,98,1144815,22.5,Dania,2020-05-11
DK,65-79yr,39,883665,11.4,Dania,2020-05-11
DK,80+yr,24,272326,23.1,Dania,2020-05-11
DK,<15yr,43,953118,9.3,Dania,2020-05-18
DK,15-24yr,45,725173,13.0,Dania,2020-05-18
DK,25-49yr,176,1843666,20.0,Dania,2020-05-18
DK,50-64yr,80,1144815,15.5,Dania,2020-05-18
DK,65-79yr,32,883665,8.0,Dania,2020-05-18
DK,80+yr,19,272326,15.8,Dania,2020-05-18
DK,<15yr,25,953118,7.1,Dania,2020-05-25
DK,15-24yr,42,725173,12.0,Dania,2020-05-25
DK,25-49yr,117,1843666,15.9,Dania,2020-05-25
DK,50-64yr,61,1144815,12.3,Dania,2020-05-25
DK,65-79yr,41,883665,8.3,Dania,2020-05-25
DK,80+yr,23,272326,15.4,Dania,2020-05-25
DK,<15yr,31,953118,5.9,Dania,2020-06-01
DK,15-24yr,30,725173,9.9,Dania,2020-06-01
DK,25-49yr,99,1843666,11.7,Dania,2020-06-01
DK,50-64yr,52,1144815,9.9,Dania,2020-06-01
DK,65-79yr,29,883665,7.9,Dania,2020-06-01
DK,80+yr,11,272326,12.5,Dania,2020-06-01
DK,<15yr,29,953118,6.3,Dania,2020-06-08
DK,15-24yr,39,725173,9.5,Dania,2020-06-08
DK,25-49yr,100,1843666,10.8,Dania,2020-06-08
DK,50-64yr,52,1144815,9.1,Dania,2020-06-08
DK,65-79yr,34,883665,7.1,Dania,2020-06-08
DK,80+yr,17,272326,10.3,Dania,2020-06-08
DK,<15yr,30,953118,6.2,Dania,2020-06-15
DK,15-24yr,51,725173,12.4,Dania,2020-06-15
DK,25-49yr,132,1843666,12.6,Dania,2020-06-15
DK,50-64yr,72,1144815,10.8,Dania,2020-06-15
DK,65-79yr,30,883665,7.2,Dania,2020-06-15
DK,80+yr,9,272326,9.5,Dania,2020-06-15
DK,<15yr,28,953118,6.1,Dania,2020-06-22
DK,15-24yr,19,725173,9.7,Dania,2020-06-22
DK,25-49yr,68,1843666,10.8,Dania,2020-06-22
DK,50-64yr,29,1144815,8.8,Dania,2020-06-22
DK,65-79yr,37,883665,7.6,Dania,2020-06-22
DK,80+yr,15,272326,8.8,Dania,2020-06-22
DK,<15yr,13,953118,4.3,Dania,2020-06-29
DK,15-24yr,19,725173,5.2,Dania,2020-06-29
DK,25-49yr,49,1843666,6.3,Dania,2020-06-29
DK,50-64yr,25,1144815,4.7,Dania,2020-06-29
DK,65-79yr,13,883665,5.7,Dania,2020-06-29
DK,80+yr,5,272326,7.3,Dania,2020-06-29
DK,<15yr,15,953118,2.9,Dania,2020-07-06
DK,15-24yr,43,725173,8.5,Dania,2020-07-06
DK,25-49yr,63,1843666,6.1,Dania,2020-07-06
DK,50-64yr,36,1144815,5.3,Dania,2020-07-06
DK,65-79yr,11,883665,2.7,Dania,2020-07-06
DK,80+yr,2,272326,2.6,Dania,2020-07-06
DK,<15yr,26,953118,4.3,Dania,2020-07-13
DK,15-24yr,54,725173,13.4,Dania,2020-07-13
DK,25-49yr,104,1843666,9.1,Dania,2020-07-13
DK,50-64yr,47,1144815,7.3,Dania,2020-07-13
DK,65-79yr,22,883665,3.7,Dania,2020-07-13
DK,80+yr,11,272326,4.8,Dania,2020-07-13
DK,<15yr,23,953118,5.1,Dania,2020-07-20
DK,15-24yr,48,725173,14.1,Dania,2020-07-20
