,dawka_1,dawka_2,dostawa,grupa,marka,denom,location,week2,year2,date
30766,0,0,0.0,Age25_49,MOD,1266726.0,Małopolskie,52,2020,2020-12-21
30767,0,0,0.0,Age25_49,MOD,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30768,0,0,0.0,Age25_49,AZ,877201.0,Łódzkie,52,2020,2020-12-21
30769,0,0,0.0,Age25_49,JANSS,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30770,94,0,0.0,Age25_49,COM,1628150.0,Śląskie,52,2020,2020-12-21
30771,0,0,0.0,Age25_49,MOD,1075447.0,Dolnośląskie,52,2020,2020-12-21
30772,0,0,0.0,Age25_49,AZ,2044878.0,Mazowieckie,52,2020,2020-12-21
30773,0,0,0.0,Age25_49,MOD,416409.0,Podlaskie,52,2020,2020-12-21
30774,0,0,0.0,Age25_49,JANSS,758087.0,Lubelskie,52,2020,2020-12-21
30775,0,0,0.0,Age25_49,JANSS,14035724.0,Polska,52,2020,2020-12-21
30776,0,0,0.0,Age25_49,AZ,340831.0,Opolskie,52,2020,2020-12-21
30777,0,0,0.0,Age25_49,JANSS,416409.0,Podlaskie,52,2020,2020-12-21
30778,0,0,0.0,Age25_49,JANSS,863608.0,Pomorskie,52,2020,2020-12-21
30779,0,0,0.0,Age25_49,MOD,372241.0,Lubuskie,52,2020,2020-12-21
30780,0,0,0.0,Age25_49,MOD,877201.0,Łódzkie,52,2020,2020-12-21
30781,0,0,0.0,Age25_49,AZ,758087.0,Lubelskie,52,2020,2020-12-21
30782,150,0,0.0,Age25_49,COM,758087.0,Lubelskie,52,2020,2020-12-21
30783,0,0,0.0,Age25_49,JANSS,2044878.0,Mazowieckie,52,2020,2020-12-21
30784,0,0,0.0,Age25_49,MOD,613499.0,Zachodniopomorskie,52,2020,2020-12-21
30785,66,0,0.0,Age25_49,COM,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30786,0,0,0.0,Age25_49,AZ,437181.0,Świętokrzyskie,52,2020,2020-12-21
30787,0,0,0.0,Age25_49,MOD,437181.0,Świętokrzyskie,52,2020,2020-12-21
30788,0,0,0.0,Age25_49,AZ,513216.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30789,26,0,0.0,Age25_49,COM,416409.0,Podlaskie,52,2020,2020-12-21
30790,14,0,0.0,Age25_49,COM,340831.0,Opolskie,52,2020,2020-12-21
30791,0,0,0.0,Age25_49,AZ,754125.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30792,0,0,0.0,Age50_59,MOD,408573.0,Wielkopolskie,52,2020,2020-12-21
30793,0,0,0.0,Age50_59,MOD,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30794,0,0,0.0,Age50_59,MOD,406089.0,Małopolskie,52,2020,2020-12-21
30795,9,0,0.0,Age50_59,COM,261041.0,Podkarpackie,52,2020,2020-12-21
30796,0,0,0.0,Age50_59,AZ,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30797,0,0,0.0,Age50_59,AZ,574660.0,Śląskie,52,2020,2020-12-21
30798,0,0,0.0,Age50_59,MOD,335778.0,Dolnośląskie,52,2020,2020-12-21
30799,0,0,0.0,Age50_59,MOD,202987.0,Zachodniopomorskie,52,2020,2020-12-21
30800,59,0,0.0,Age50_59,COM,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30801,103,0,0.0,Age50_59,COM,258090.0,Lubelskie,52,2020,2020-12-21
30802,0,0,0.0,Age50_59,JANSS,574660.0,Śląskie,52,2020,2020-12-21
30803,0,0,0.0,Age50_59,AZ,119913.0,Lubuskie,52,2020,2020-12-21
30804,0,0,0.0,Age50_59,AZ,268723.0,Pomorskie,52,2020,2020-12-21
30805,37,0,0.0,Age50_59,COM,119913.0,Lubuskie,52,2020,2020-12-21
30806,40,0,0.0,Age50_59,COM,406089.0,Małopolskie,52,2020,2020-12-21
30807,8,0,0.0,Age50_59,COM,202987.0,Zachodniopomorskie,52,2020,2020-12-21
30808,20,0,0.0,Age50_59,COM,150688.0,Podlaskie,52,2020,2020-12-21
30809,0,0,0.0,Age50_59,MOD,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30810,0,0,0.0,Age50_59,MOD,126175.0,Opolskie,52,2020,2020-12-21
30811,0,0,0.0,Age50_59,AZ,150688.0,Podlaskie,52,2020,2020-12-21
30812,0,0,0.0,Age50_59,JANSS,126175.0,Opolskie,52,2020,2020-12-21
30813,29,0,0.0,Age50_59,COM,268723.0,Pomorskie,52,2020,2020-12-21
30814,0,0,0.0,Age50_59,MOD,611862.0,Mazowieckie,52,2020,2020-12-21
30815,0,0,0.0,Age50_59,JANSS,150688.0,Podlaskie,52,2020,2020-12-21
30816,0,0,0.0,Age50_59,MOD,268723.0,Pomorskie,52,2020,2020-12-21
30817,0,0,0.0,Age50_59,JANSS,299875.0,Łódzkie,52,2020,2020-12-21
30818,0,0,0.0,Age50_59,JANSS,4606379.0,Polska,52,2020,2020-12-21
30819,0,0,0.0,Age50_59,MOD,150688.0,Podlaskie,52,2020,2020-12-21
30820,0,0,0.0,Age50_59,JANSS,152406.0,Świętokrzyskie,52,2020,2020-12-21
30821,0,0,0.0,Age50_59,AZ,408573.0,Wielkopolskie,52,2020,2020-12-21
30822,0,0,0.0,Age50_59,AZ,406089.0,Małopolskie,52,2020,2020-12-21
30823,0,0,0.0,Age50_59,AZ,202987.0,Zachodniopomorskie,52,2020,2020-12-21
30824,68,0,0.0,Age50_59,COM,611862.0,Mazowieckie,52,2020,2020-12-21
30825,0,0,0.0,Age50_59,MOD,299875.0,Łódzkie,52,2020,2020-12-21
30826,0,0,0.0,Age50_59,JANSS,119913.0,Lubuskie,52,2020,2020-12-21
30827,0,0,0.0,Age50_59,MOD,152406.0,Świętokrzyskie,52,2020,2020-12-21
30828,0,0,0.0,Age50_59,MOD,574660.0,Śląskie,52,2020,2020-12-21
30829,57,0,0.0,Age50_59,COM,574660.0,Śląskie,52,2020,2020-12-21
30830,0,0,0.0,Age50_59,MOD,119913.0,Lubuskie,52,2020,2020-12-21
30831,0,0,0.0,Age50_59,AZ,258090.0,Lubelskie,52,2020,2020-12-21
30832,0,0,0.0,Age50_59,JANSS,202987.0,Zachodniopomorskie,52,2020,2020-12-21
30833,0,0,0.0,Age50_59,AZ,299875.0,Łódzkie,52,2020,2020-12-21
30834,0,0,0.0,Age50_59,JANSS,335778.0,Dolnośląskie,52,2020,2020-12-21
30835,0,0,0.0,Age50_59,AZ,126175.0,Opolskie,52,2020,2020-12-21
30836,95,0,0.0,Age50_59,COM,299875.0,Łódzkie,52,2020,2020-12-21
30837,0,0,0.0,Age50_59,AZ,152406.0,Świętokrzyskie,52,2020,2020-12-21
30838,7,0,0.0,Age50_59,COM,126175.0,Opolskie,52,2020,2020-12-21
30839,0,0,0.0,Age50_59,JANSS,253070.0,Kujawsko-Pomorskie,52,2020,2020-12-21
30840,0,0,0.0,Age50_59,JANSS,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
30841,50,0,0.0,Age50_59,COM,178133.0,Warmińsko-Mazurskie,52,2020,2020-12-21
